material,threshold,replicate,method,cycle,actual,pred_retention
KCoHCF,87.0,2,Wiener,4527.0,87.00499462545454,85.09185786272276
KCoHCF,87.0,2,Weibull,4527.0,87.00499462545454,83.6523838035119
KCoHCF,87.0,3,Wiener,191.0,97.80315710636364,97.9555393754328
KCoHCF,87.0,3,Weibull,191.0,97.80315710636364,98.518699271938
KCoHCF,87.0,3,Wiener,382.0,96.04446001818182,95.88594398242132
KCoHCF,87.0,3,Weibull,382.0,96.04446001818182,96.55079193080768
KCoHCF,87.0,3,Wiener,573.0,94.82135652272729,94.37186659239389
KCoHCF,87.0,3,Weibull,573.0,94.82135652272729,94.88801462272664
KCoHCF,87.0,3,Wiener,764.0,93.81246682727271,93.28732246138748
KCoHCF,87.0,3,Weibull,764.0,93.81246682727271,93.59723059915092
KCoHCF,87.0,3,Wiener,955.0,92.58951233545454,92.18089989202404
KCoHCF,87.0,3,Weibull,955.0,92.58951233545454,92.40855561494556
KCoHCF,87.0,3,Wiener,1146.0,91.61902666363636,91.15001344299596
KCoHCF,87.0,3,Weibull,1146.0,91.61902666363636,91.32028621101593
KCoHCF,87.0,3,Wiener,1337.0,90.32582209090909,90.10872947720628
KCoHCF,87.0,3,Weibull,1337.0,90.32582209090909,90.27088971668356
KCoHCF,87.0,3,Wiener,1528.0,89.53519237727272,89.02115003512765
KCoHCF,87.0,3,Weibull,1528.0,89.53519237727272,89.21703724441768
KCoHCF,87.0,3,Wiener,1719.0,89.23904481090909,88.20554876284123
KCoHCF,87.0,3,Weibull,1719.0,89.23904481090909,88.33102083178981
KCoHCF,87.0,3,Wiener,1910.0,88.7819431490909,87.57513189554594
KCoHCF,87.0,3,Weibull,1910.0,88.7819431490909,87.58588051548233
KCoHCF,87.0,3,Wiener,2101.0,88.45983014,87.04165451414995
KCoHCF,87.0,3,Weibull,2101.0,88.45983014,86.93509439800013
KCoHCF,87.0,3,Wiener,2292.0,88.30207684181818,86.60770998645268
KCoHCF,87.0,3,Weibull,2292.0,88.30207684181818,86.37805060965877
KCoHCF,87.0,3,Wiener,2483.0,88.11845589727272,86.26411596904829
KCoHCF,87.0,3,Weibull,2483.0,88.11845589727272,85.90850528404917
KCoHCF,87.0,3,Wiener,2674.0,87.93659945090909,85.99707898292397
KCoHCF,87.0,3,Weibull,2674.0,87.93659945090909,85.51661028888897
KCoHCF,87.0,3,Wiener,2865.0,87.81934291363636,85.77578685620911
KCoHCF,87.0,3,Weibull,2865.0,87.81934291363636,85.18085196094749
KCoHCF,87.0,3,Wiener,3056.0,87.78570724636364,85.60170525471663
KCoHCF,87.0,3,Weibull,3056.0,87.78570724636364,84.89908714139943
KCoHCF,87.0,3,Wiener,3247.0,87.66209044545454,85.45450644196919
KCoHCF,87.0,3,Weibull,3247.0,87.66209044545454,84.6560194189378
KCoHCF,87.0,3,Wiener,3438.0,87.58181756363636,85.33115177787712
KCoHCF,87.0,3,Weibull,3438.0,87.58181756363636,84.44679478853436
KCoHCF,87.0,3,Wiener,3629.0,87.44669508000001,85.2286610151453
KCoHCF,87.0,3,Weibull,3629.0,87.44669508000001,84.26717951505222
KCoHCF,87.0,3,Wiener,3820.0,87.35832924818182,85.1335660800462
KCoHCF,87.0,3,Weibull,3820.0,87.35832924818182,84.10631123807104
KCoHCF,87.0,3,Wiener,4011.0,87.30072744818182,85.05513848430192
KCoHCF,87.0,3,Weibull,4011.0,87.30072744818182,83.96819502590688
KCoHCF,87.0,3,Wiener,4202.0,87.18174003272726,84.98454979409854
KCoHCF,87.0,3,Weibull,4202.0,87.18174003272726,83.84576504767922
KCoHCF,87.0,3,Wiener,4393.0,87.11236644,84.9197510218317
KCoHCF,87.0,3,Weibull,4393.0,87.11236644,83.73619330651468
KCoHCF,87.0,3,Wiener,4584.0,87.01666853454545,84.85891217854544
KCoHCF,87.0,3,Weibull,4584.0,87.01666853454545,83.63711848550659
KCoHCF,87.0,3,Wiener,4591.0,87.00276748636362,84.85669749361196
KCoHCF,87.0,3,Weibull,4591.0,87.00276748636362,83.6303242143133
KCoHCF,90.0,1,Wiener,57.0,99.48056541909092,99.71679913941858
KCoHCF,90.0,1,Weibull,57.0,99.48056541909092,99.51539245090908
KCoHCF,90.0,1,Wiener,114.0,99.24522201454546,99.50375991029142
KCoHCF,90.0,1,Weibull,114.0,99.24522201454546,99.60457270272728
KCoHCF,90.0,1,Wiener,171.0,98.97683184,99.21171925582748
KCoHCF,90.0,1,Weibull,171.0,98.97683184,99.60457270272728
KCoHCF,90.0,1,Wiener,228.0,98.47204389272726,98.79416237250236
KCoHCF,90.0,1,Weibull,228.0,98.47204389272726,99.12465180864626
KCoHCF,90.0,1,Wiener,285.0,98.39312995363638,98.4508016964541
KCoHCF,90.0,1,Weibull,285.0,98.39312995363638,98.90245762652792
KCoHCF,90.0,1,Wiener,342.0,98.07300677727272,98.13722187474777
KCoHCF,90.0,1,Weibull,342.0,98.07300677727272,98.66803834632633
KCoHCF,90.0,1,Wiener,399.0,97.54485612272724,97.8221975892942
KCoHCF,90.0,1,Weibull,399.0,97.54485612272724,98.4191663064243
KCoHCF,90.0,1,Wiener,456.0,97.04506017,97.37379525921428
KCoHCF,90.0,1,Weibull,456.0,97.04506017,98.1091796322386
KCoHCF,90.0,1,Wiener,513.0,96.59127901090908,96.9533173813505
KCoHCF,90.0,1,Weibull,513.0,96.59127901090908,97.78567720659652
KCoHCF,90.0,1,Wiener,570.0,96.56071154545454,96.5829222882133
KCoHCF,90.0,1,Weibull,570.0,96.56071154545454,97.46275318825522
KCoHCF,90.0,1,Wiener,627.0,96.20228496545457,96.26044156571926
KCoHCF,90.0,1,Weibull,627.0,96.20228496545457,97.15038370994452
KCoHCF,90.0,1,Wiener,684.0,96.13880242909092,95.9627247034436
KCoHCF,90.0,1,Weibull,684.0,96.13880242909092,96.84445564981856
KCoHCF,90.0,1,Wiener,741.0,95.78585691,95.6766782296488
KCoHCF,90.0,1,Weibull,741.0,95.78585691,96.54317374664144
KCoHCF,90.0,1,Wiener,798.0,95.32307399727272,95.3892237259846
KCoHCF,90.0,1,Weibull,798.0,95.32307399727272,96.24182189006054
KCoHCF,90.0,1,Wiener,855.0,94.78559540818182,95.0207565128766
KCoHCF,90.0,1,Weibull,855.0,94.78559540818182,95.90562228670215
KCoHCF,90.0,1,Wiener,912.0,94.35167760090908,94.66081854969346
KCoHCF,90.0,1,Weibull,912.0,94.35167760090908,95.56822009349072
KCoHCF,90.0,1,Wiener,969.0,94.04657512454546,94.28351325508687
KCoHCF,90.0,1,Weibull,969.0,94.04657512454546,95.21943318396434
KCoHCF,90.0,1,Wiener,1026.0,93.46200091,93.8972930447786
KCoHCF,90.0,1,Weibull,1026.0,93.46200091,94.86305949657532
KCoHCF,90.0,1,Wiener,1083.0,92.80994333363635,93.4191820244307
KCoHCF,90.0,1,Weibull,1083.0,92.80994333363635,94.46421531583115
KCoHCF,90.0,1,Wiener,1140.0,92.5538053018182,93.01195723545588
KCoHCF,90.0,1,Weibull,1140.0,92.5538053018182,94.08609751598765
KCoHCF,90.0,1,Wiener,1197.0,91.41794848545454,92.4996319441772
KCoHCF,90.0,1,Weibull,1197.0,91.41794848545454,93.66076181152825
KCoHCF,90.0,1,Wiener,1254.0,90.87398984636364,91.92763929282928
KCoHCF,90.0,1,Weibull,1254.0,90.87398984636364,93.2023971731892
KCoHCF,90.0,1,Wiener,1311.0,90.70826439272729,91.40165333334826
KCoHCF,90.0,1,Weibull,1311.0,90.70826439272729,92.7513162315287
KCoHCF,90.0,1,Wiener,1367.0,90.00467499909091,90.87786752652671
KCoHCF,90.0,1,Weibull,1367.0,90.00467499909091,92.30376487866177
KCoHCF,90.0,2,Wiener,50.0,99.48620487454544,100.0737789757632
KCoHCF,90.0,2,Weibull,50.0,99.48620487454544,99.8467903790909
KCoHCF,90.0,2,Wiener,100.0,98.6106233118182,98.9382743364422
KCoHCF,90.0,2,Weibull,100.0,98.6106233118182,99.39676948063556
KCoHCF,90.0,2,Wiener,150.0,97.82791241454548,98.04673491411924
KCoHCF,90.0,2,Weibull,150.0,97.82791241454548,98.8013219435036
KCoHCF,90.0,2,Wiener,200.0,96.76834831272728,97.07517890203924
KCoHCF,90.0,2,Weibull,200.0,96.76834831272728,98.04873952609668
KCoHCF,90.0,2,Wiener,250.0,96.1954541681818,96.21447342492066
KCoHCF,90.0,2,Weibull,250.0,96.1954541681818,97.24081650094242
KCoHCF,90.0,2,Wiener,300.0,95.52639471090907,95.47542798454548
KCoHCF,90.0,2,Weibull,300.0,95.52639471090907,96.45162896089305
KCoHCF,90.0,2,Wiener,350.0,95.02896913454546,94.8078723723728
KCoHCF,90.0,2,Weibull,350.0,95.02896913454546,95.69330055174062
KCoHCF,90.0,2,Wiener,400.0,94.57380485363636,94.26366742784404
KCoHCF,90.0,2,Weibull,400.0,94.57380485363636,95.0086884018477
KCoHCF,90.0,2,Wiener,450.0,94.21915902818182,93.75037103043036
KCoHCF,90.0,2,Weibull,450.0,94.21915902818182,94.3639997038371
KCoHCF,90.0,2,Wiener,500.0,93.97202829,93.34606043677944
KCoHCF,90.0,2,Weibull,500.0,93.97202829,93.80230765914628
KCoHCF,90.0,2,Wiener,550.0,93.8190741009091,92.99852308029352
KCoHCF,90.0,2,Weibull,550.0,93.8190741009091,93.30187551002749
KCoHCF,90.0,2,Wiener,600.0,93.61358057272729,92.72721014126007
KCoHCF,90.0,2,Weibull,600.0,93.61358057272729,92.87475899375366
KCoHCF,90.0,2,Wiener,650.0,93.31218423636363,92.46129175314746
KCoHCF,90.0,2,Weibull,650.0,93.31218423636363,92.47885177567576
KCoHCF,90.0,2,Wiener,700.0,93.03965044636362,92.2069757450792
KCoHCF,90.0,2,Weibull,700.0,93.03965044636362,92.11269318846524
KCoHCF,90.0,2,Wiener,750.0,92.78217037090909,91.9405230005201
KCoHCF,90.0,2,Weibull,750.0,92.78217037090909,91.75843011697168
KCoHCF,90.0,2,Wiener,800.0,92.49487187454544,91.69826882328718
KCoHCF,90.0,2,Weibull,800.0,92.49487187454544,91.43424941327254
KCoHCF,90.0,2,Wiener,850.0,92.18134328727272,91.43456640503965
KCoHCF,90.0,2,Weibull,850.0,92.18134328727272,91.1107581241973
KCoHCF,90.0,2,Wiener,900.0,91.96811922181818,91.18230609212816
KCoHCF,90.0,2,Weibull,900.0,91.96811922181818,90.8046121086113
KCoHCF,90.0,2,Wiener,950.0,91.7138487709091,90.93372848649236
KCoHCF,90.0,2,Weibull,950.0,91.7138487709091,90.51015299852928
KCoHCF,90.0,2,Wiener,1000.0,91.51659647,90.7028113038623
KCoHCF,90.0,2,Weibull,1000.0,91.51659647,90.2346264413919
KCoHCF,90.0,2,Wiener,1050.0,91.12757377636365,90.4541089474974
KCoHCF,90.0,2,Weibull,1050.0,91.12757377636365,89.95608823596267
KCoHCF,90.0,2,Wiener,1100.0,90.96043051727273,90.20428593265495
KCoHCF,90.0,2,Weibull,1100.0,90.96043051727273,89.68259010268847
KCoHCF,90.0,2,Wiener,1150.0,90.5742035781818,89.95907559924726
KCoHCF,90.0,2,Weibull,1150.0,90.5742035781818,89.41710506273616
KCoHCF,90.0,2,Wiener,1200.0,90.07525043,89.68010418443649
KCoHCF,90.0,2,Weibull,1200.0,90.07525043,89.13629653138656
KCoHCF,90.0,2,Wiener,1208.0,90.00434050454545,89.63292217075664
KCoHCF,90.0,2,Weibull,1208.0,90.00434050454545,89.08856671496528
KCoHCF,90.0,3,Wiener,58.0,99.37023838181818,99.6842283133835
KCoHCF,90.0,3,Weibull,58.0,99.37023838181818,99.90713649545457
KCoHCF,90.0,3,Wiener,116.0,98.70836834636364,98.85852493984082
KCoHCF,90.0,3,Weibull,116.0,98.70836834636364,99.23495191794166
KCoHCF,90.0,3,Wiener,174.0,97.98893603,98.172262868306
KCoHCF,90.0,3,Weibull,174.0,97.98893603,98.6930832802652
KCoHCF,90.0,3,Wiener,232.0,97.33599504090908,97.4147996680312
KCoHCF,90.0,3,Weibull,232.0,97.33599504090908,98.0726938356591
KCoHCF,90.0,3,Wiener,290.0,96.76271790636363,96.7673292605922
KCoHCF,90.0,3,Weibull,290.0,96.76271790636363,97.46243192417924
KCoHCF,90.0,3,Wiener,348.0,96.2946971009091,96.17804713234796
KCoHCF,90.0,3,Weibull,348.0,96.2946971009091,96.87086864336214
KCoHCF,90.0,3,Wiener,406.0,95.76695192363636,95.67259050362672
KCoHCF,90.0,3,Weibull,406.0,95.76695192363636,96.32457604806788
KCoHCF,90.0,3,Wiener,464.0,95.34906845363636,95.15639699599468
KCoHCF,90.0,3,Weibull,464.0,95.34906845363636,95.78347515401737
KCoHCF,90.0,3,Wiener,522.0,95.04073955636365,94.70642508471298
KCoHCF,90.0,3,Weibull,522.0,95.04073955636365,95.28448401254596
KCoHCF,90.0,3,Wiener,580.0,94.7775413481818,94.32978805755764
KCoHCF,90.0,3,Weibull,580.0,94.7775413481818,94.83657801176972
KCoHCF,90.0,3,Wiener,638.0,94.47351329545454,93.98650606098684
KCoHCF,90.0,3,Weibull,638.0,94.47351329545454,94.42266019680116
KCoHCF,90.0,3,Wiener,696.0,94.11103353727272,93.65196601402972
KCoHCF,90.0,3,Weibull,696.0,94.11103353727272,94.02860392121212
KCoHCF,90.0,3,Wiener,754.0,93.88138668727274,93.33887736995597
KCoHCF,90.0,3,Weibull,754.0,93.88138668727274,93.65849909613443
KCoHCF,90.0,3,Wiener,812.0,93.35980485727272,93.01959070239158
KCoHCF,90.0,3,Weibull,812.0,93.35980485727272,93.29691238963396
KCoHCF,90.0,3,Wiener,870.0,92.95950761363636,92.66782914997792
KCoHCF,90.0,3,Weibull,870.0,92.95950761363636,92.92621556155328
KCoHCF,90.0,3,Wiener,928.0,92.74567039727272,92.33065406206562
KCoHCF,90.0,3,Weibull,928.0,92.74567039727272,92.56904719163876
KCoHCF,90.0,3,Wiener,986.0,92.46340197636364,92.00936335462094
KCoHCF,90.0,3,Weibull,986.0,92.46340197636364,92.22603754823996
KCoHCF,90.0,3,Wiener,1044.0,92.1942605781818,91.68284347067438
KCoHCF,90.0,3,Weibull,1044.0,92.1942605781818,91.88549624202096
KCoHCF,90.0,3,Wiener,1102.0,91.84088435,91.3834000937958
KCoHCF,90.0,3,Weibull,1102.0,91.84088435,91.56415429071166
KCoHCF,90.0,3,Wiener,1160.0,91.51264583363636,91.0764829665902
KCoHCF,90.0,3,Weibull,1160.0,91.51264583363636,91.24357771290276
KCoHCF,90.0,3,Wiener,1218.0,91.18635042545452,90.77122423831274
KCoHCF,90.0,3,Weibull,1218.0,91.18635042545452,90.92787069420028
KCoHCF,90.0,3,Wiener,1276.0,90.83243192727272,90.46156836686347
KCoHCF,90.0,3,Weibull,1276.0,90.83243192727272,90.6132033585122
KCoHCF,90.0,3,Wiener,1334.0,90.34504275363636,90.12649300060843
KCoHCF,90.0,3,Weibull,1334.0,90.34504275363636,90.28789764364684
KCoHCF,90.0,3,Wiener,1389.0,90.00310179181818,89.80146523859587
KCoHCF,90.0,3,Weibull,1389.0,90.00310179181818,89.97689872606492
