material,threshold,replicate,method,cycle,true_RUL,pred_RUL,RUL_lo_cal90,RUL_hi_cal90
Urea,90.0,3,SPI+CBU (ours),51.0,29.66617893341504,23.0,15.11388236333339,30.88611763666661
Urea,90.0,3,SPI+CBU (ours),54.0,26.66617893341504,19.55783221325798,11.510741739213056,27.60492268730291
Urea,90.0,3,SPI+CBU (ours),57.0,23.66617893341504,17.539212520614157,10.920089796489307,24.158335244739007
Urea,90.0,3,SPI+CBU (ours),60.0,20.66617893341504,15.5336860265963,10.131521050149424,20.935851003043176
Urea,90.0,3,SPI+CBU (ours),63.0,17.66617893341504,13.541427415624938,8.952616473440088,18.130238357809787
Urea,90.0,3,SPI+CBU (ours),66.0,14.66617893341504,11.562613702692872,7.867400624598511,15.257826780787234
Urea,90.0,3,SPI+CBU (ours),69.0,11.66617893341504,9.0,5.723799764502754,12.276200235497246
Urea,90.0,3,SPI+CBU (ours),72.0,8.66617893341504,6.0,2.304786921905639,9.695213078094362
Urea,90.0,3,SPI+CBU (ours),75.0,5.66617893341504,3.0,0.0,6.276200235497246
Urea,90.0,3,SPI+CBU (ours),78.0,2.66617893341504,0.5974242644589651,0.0,2.3945518072545315
Urea,90.0,3,SPI+CBU (ours),80.0,0.6661789334150399,0.0,0.0,0.6367651647498305
Urea,90.0,3,SPI+TBU,3.0,77.66617893341504,65.0,,
Urea,90.0,3,SPI+TBU,6.0,74.66617893341504,62.38669106961859,,
Urea,90.0,3,SPI+TBU,9.0,71.66617893341504,59.38669106961859,,
Urea,90.0,3,SPI+TBU,12.0,68.66617893341504,57.0,,
Urea,90.0,3,SPI+TBU,15.0,65.66617893341504,55.0,,
Urea,90.0,3,SPI+TBU,18.0,62.66617893341504,53.63366392590221,,
Urea,90.0,3,SPI+TBU,21.0,59.66617893341504,54.5336860265963,,
Urea,90.0,3,SPI+TBU,24.0,56.66617893341504,54.597424264458965,,
Urea,90.0,3,SPI+TBU,27.0,53.66617893341504,54.78543145414842,,
Urea,90.0,3,SPI+TBU,30.0,50.66617893341504,52.32919866630428,,
Urea,90.0,3,SPI+TBU,33.0,47.66617893341504,47.70864771652133,,
Urea,90.0,3,SPI+TBU,36.0,44.66617893341504,42.597424264458965,,
Urea,90.0,3,SPI+TBU,39.0,41.66617893341504,37.0,,
Urea,90.0,3,SPI+TBU,42.0,38.66617893341504,33.0,,
Urea,90.0,3,SPI+TBU,45.0,35.66617893341504,28.071998049889658,,
Urea,90.0,3,SPI+TBU,48.0,32.66617893341504,23.63366392590221,,
Urea,90.0,3,SPI+TBU,51.0,29.66617893341504,19.69053795578003,,
Urea,90.0,3,SPI+TBU,54.0,26.66617893341504,17.0,,
Urea,90.0,3,SPI+TBU,57.0,23.66617893341504,15.589372719995495,,
Urea,90.0,3,SPI+TBU,60.0,20.66617893341504,14.539212520614155,,
Urea,90.0,3,SPI+TBU,63.0,17.66617893341504,13.541427415624938,,
Urea,90.0,3,SPI+TBU,66.0,14.66617893341504,12.0,,
Urea,90.0,3,SPI+TBU,69.0,11.66617893341504,10.0,,
Urea,90.0,3,SPI+TBU,72.0,8.66617893341504,6.597424264458965,,
Urea,90.0,3,SPI+TBU,75.0,5.66617893341504,3.597424264458965,,
Urea,90.0,3,SPI+TBU,78.0,2.66617893341504,1.0,,
Urea,90.0,3,SPI+TBU,80.0,0.6661789334150399,0.0,,
Urea,90.0,3,Lin,3.0,77.66617893341504,65.38669106961859,,
Urea,90.0,3,Lin,6.0,74.66617893341504,62.84137400874738,,
Urea,90.0,3,Lin,9.0,71.66617893341504,60.0,,
Urea,90.0,3,Lin,12.0,68.66617893341504,59.0,,
Urea,90.0,3,Lin,15.0,65.66617893341504,58.55783221325798,,
Urea,90.0,3,Lin,18.0,62.66617893341504,59.0,,
Urea,90.0,3,Lin,21.0,59.66617893341504,60.2452557111895,,
Urea,90.0,3,Lin,24.0,56.66617893341504,61.10274809559951,,
Urea,90.0,3,Lin,27.0,53.66617893341504,60.96973431963296,,
Urea,90.0,3,Lin,30.0,50.66617893341504,57.388712544127,,
Urea,90.0,3,Lin,33.0,47.66617893341504,52.668571167703575,,
Urea,90.0,3,Lin,36.0,44.66617893341504,47.42760317144628,,
Urea,90.0,3,Lin,39.0,41.66617893341504,41.70864771652133,,
Urea,90.0,3,Lin,42.0,38.66617893341504,37.0,,
Urea,90.0,3,Lin,45.0,35.66617893341504,32.0,,
Urea,90.0,3,Lin,48.0,32.66617893341504,26.53921252061416,,
Urea,90.0,3,Lin,51.0,29.66617893341504,22.071998049889658,,
Urea,90.0,3,Lin,54.0,26.66617893341504,19.0,,
Urea,90.0,3,Lin,57.0,23.66617893341504,17.0,,
Urea,90.0,3,Lin,60.0,20.66617893341504,15.0,,
Urea,90.0,3,Lin,63.0,17.66617893341504,13.28865732145141,,
Urea,90.0,3,Lin,66.0,14.66617893341504,11.562613702692872,,
Urea,90.0,3,Lin,69.0,11.66617893341504,9.0,,
Urea,90.0,3,Lin,72.0,8.66617893341504,6.597424264458965,,
Urea,90.0,3,Lin,75.0,5.66617893341504,3.597424264458965,,
Urea,90.0,3,Lin,78.0,2.66617893341504,0.5974242644589651,,
Urea,90.0,3,Lin,80.0,0.6661789334150399,0.0,,
Urea,86.0,1,SPI+CBU (ours),8.0,193.97122669694028,190.75579605042407,136.27534989116532,245.2362422096828
Urea,86.0,1,SPI+CBU (ours),16.0,185.97122669694028,181.44305540835583,128.66512319157394,234.22098762513767
Urea,86.0,1,SPI+CBU (ours),24.0,177.97122669694028,165.7466983799163,112.11750919189598,219.37588756793664
Urea,86.0,1,SPI+CBU (ours),32.0,169.97122669694028,158.0,104.12548146456987,211.87451853543013
Urea,86.0,1,SPI+CBU (ours),40.0,161.97122669694028,153.0,100.22206778321808,205.77793221678192
Urea,86.0,1,SPI+CBU (ours),48.0,153.97122669694028,152.5,99.36481280329517,205.63518719670483
Urea,86.0,1,SPI+CBU (ours),56.0,145.97122669694028,160.0,108.07332475445652,211.9266752455435
Urea,86.0,1,SPI+CBU (ours),64.0,137.97122669694028,151.6031727636922,101.4332773175558,201.77306820982864
Urea,86.0,1,SPI+CBU (ours),72.0,129.97122669694028,141.0789498867693,92.35385195511996,189.80404781841864
Urea,86.0,1,SPI+CBU (ours),80.0,121.97122669694028,130.4851341255581,84.60314170022642,176.36712655088976
Urea,86.0,1,SPI+CBU (ours),88.0,113.97122669694028,118.81757304542076,77.17149716695533,160.4636489238862
Urea,86.0,1,SPI+CBU (ours),96.0,105.97122669694028,106.74661863483529,68.29161528094417,145.20162198872637
Urea,86.0,1,SPI+CBU (ours),104.0,97.97122669694028,96.0,60.0547782298651,131.9452217701349
Urea,86.0,1,SPI+CBU (ours),112.0,89.97122669694028,86.0,51.94972115046328,120.05027884953672
Urea,86.0,1,SPI+CBU (ours),120.0,81.97122669694028,74.0,43.151298464357424,104.84870153564258
Urea,86.0,1,SPI+CBU (ours),128.0,73.97122669694028,64.0,35.93382930763664,92.06617069236336
Urea,86.0,1,SPI+CBU (ours),136.0,65.97122669694028,53.87334918995816,28.132189481746096,79.61450889817023
Urea,86.0,1,SPI+CBU (ours),144.0,57.97122669694028,45.746698379916296,22.559309585419484,68.93408717441311
Urea,86.0,1,SPI+CBU (ours),152.0,49.97122669694028,37.0,11.234287760908554,62.76571223909144
Urea,86.0,1,SPI+CBU (ours),160.0,41.97122669694028,30.0,5.270584028575676,54.72941597142432
Urea,86.0,1,SPI+CBU (ours),168.0,33.97122669694028,23.0,0.0,46.8781590001859
Urea,86.0,1,SPI+CBU (ours),176.0,25.97122669694028,16.0,0.0,40.68645216591412
Urea,86.0,1,SPI+CBU (ours),184.0,17.971226696940278,10.0,0.0,32.107371893694435
Urea,86.0,1,SPI+CBU (ours),192.0,9.971226696940278,6.0,0.0,24.54459262570446
Urea,86.0,1,SPI+CBU (ours),200.0,1.9712266969402776,5.0,0.0,19.471368511053104
Urea,86.0,1,SPI+CBU (ours),201.0,0.9712266969402776,5.0,0.0,18.620111539814687
Urea,86.0,1,SPI+TBU,8.0,193.97122669694028,154.92271030325497,,
Urea,86.0,1,SPI+TBU,16.0,185.97122669694028,144.77767637941952,,
Urea,86.0,1,SPI+TBU,24.0,177.97122669694028,136.77767637941952,,
Urea,86.0,1,SPI+TBU,32.0,169.97122669694028,127.0,,
Urea,86.0,1,SPI+TBU,40.0,161.97122669694028,112.0,,
Urea,86.0,1,SPI+TBU,48.0,153.97122669694028,92.82085075271216,,
Urea,86.0,1,SPI+TBU,56.0,145.97122669694028,73.0,,
Urea,86.0,1,SPI+TBU,64.0,137.97122669694028,56.51407629386589,,
Urea,86.0,1,SPI+TBU,72.0,129.97122669694028,41.91290025096997,,
Urea,86.0,1,SPI+TBU,80.0,121.97122669694028,32.41312753698786,,
Urea,86.0,1,SPI+TBU,88.0,113.97122669694028,27.0,,
Urea,86.0,1,SPI+TBU,96.0,105.97122669694028,25.717297544376947,,
Urea,86.0,1,SPI+TBU,104.0,97.97122669694028,24.0,,
Urea,86.0,1,SPI+TBU,112.0,89.97122669694028,24.0,,
Urea,86.0,1,SPI+TBU,120.0,81.97122669694028,22.699628384347363,,
Urea,86.0,1,SPI+TBU,128.0,73.97122669694028,21.0,,
Urea,86.0,1,SPI+TBU,136.0,65.97122669694028,19.0,,
Urea,86.0,1,SPI+TBU,144.0,57.97122669694028,20.0,,
Urea,86.0,1,SPI+TBU,152.0,49.97122669694028,19.79287184552845,,
Urea,86.0,1,SPI+TBU,160.0,41.97122669694028,19.94952898247905,,
Urea,86.0,1,SPI+TBU,168.0,33.97122669694028,18.0,,
Urea,86.0,1,SPI+TBU,176.0,25.97122669694028,17.0,,
Urea,86.0,1,SPI+TBU,184.0,17.971226696940278,10.843527993863889,,
Urea,86.0,1,SPI+TBU,192.0,9.971226696940278,2.843527993863887,,
Urea,86.0,1,SPI+TBU,200.0,1.9712266969402776,0.0,,
Urea,86.0,1,SPI+TBU,201.0,0.9712266969402776,0.0,,
Urea,86.0,1,Lin,8.0,193.97122669694028,149.612961789926,,
Urea,86.0,1,Lin,16.0,185.97122669694028,141.612961789926,,
Urea,86.0,1,Lin,24.0,177.97122669694028,133.0,,
Urea,86.0,1,Lin,32.0,169.97122669694028,119.0,,
Urea,86.0,1,Lin,40.0,161.97122669694028,100.82085075271216,,
Urea,86.0,1,Lin,48.0,153.97122669694028,77.81777400483519,,
Urea,86.0,1,Lin,56.0,145.97122669694028,58.0,,
Urea,86.0,1,Lin,64.0,137.97122669694028,44.74951651733828,,
Urea,86.0,1,Lin,72.0,129.97122669694028,33.904783813127096,,
Urea,86.0,1,Lin,80.0,121.97122669694028,26.6089134854186,,
Urea,86.0,1,Lin,88.0,113.97122669694028,21.0,,
Urea,86.0,1,Lin,96.0,105.97122669694028,18.670273527563623,,
Urea,86.0,1,Lin,104.0,97.97122669694028,15.0,,
Urea,86.0,1,Lin,112.0,89.97122669694028,12.986773809053233,,
Urea,86.0,1,Lin,120.0,81.97122669694028,11.791551806364453,,
Urea,86.0,1,Lin,128.0,73.97122669694028,9.0,,
Urea,86.0,1,Lin,136.0,65.97122669694028,6.0,,
Urea,86.0,1,Lin,144.0,57.97122669694028,5.0,,
Urea,86.0,1,Lin,152.0,49.97122669694028,3.537835803829239,,
Urea,86.0,1,Lin,160.0,41.97122669694028,2.922710303254973,,
Urea,86.0,1,Lin,168.0,33.97122669694028,0.0,,
Urea,86.0,1,Lin,176.0,25.97122669694028,0.0,,
Urea,86.0,1,Lin,184.0,17.971226696940278,0.0,,
Urea,86.0,1,Lin,192.0,9.971226696940278,0.0,,
Urea,86.0,1,Lin,200.0,1.9712266969402776,0.0,,
Urea,86.0,1,Lin,201.0,0.9712266969402776,0.0,,
Urea,86.0,2,SPI+CBU (ours),7.0,168.71050843744447,184.0,133.7758386969333,234.2241613030667
Urea,86.0,2,SPI+CBU (ours),14.0,161.71050843744447,186.0,132.67707836454645,239.32292163545355
Urea,86.0,2,SPI+CBU (ours),21.0,154.71050843744447,177.0,124.17910397770788,229.8208960222921
Urea,86.0,2,SPI+CBU (ours),28.0,147.71050843744447,178.81757304542077,126.89089779987728,230.74424829096424
Urea,86.0,2,SPI+CBU (ours),35.0,140.71050843744447,180.0,128.0733247544565,231.9266752455435
Urea,86.0,2,SPI+CBU (ours),42.0,133.71050843744447,183.0,131.14228658145942,234.85771341854056
Urea,86.0,2,SPI+CBU (ours),49.0,126.71050843744447,179.0,127.14228658145942,230.85771341854056
Urea,86.0,2,SPI+CBU (ours),56.0,119.71050843744447,172.0,119.86987418339696,224.13012581660303
Urea,86.0,2,SPI+CBU (ours),63.0,112.71050843744447,162.21212855244409,112.6094156019449,211.81484150294327
Urea,86.0,2,SPI+CBU (ours),70.0,105.71050843744447,153.0,106.18086658188702,199.81913341811293
Urea,86.0,2,SPI+CBU (ours),77.0,98.71050843744447,142.5274791048998,96.55645840948168,188.49849980031792
Urea,86.0,2,SPI+CBU (ours),84.0,91.71050843744447,131.0,86.12306895477015,175.87693104522987
Urea,86.0,2,SPI+CBU (ours),91.0,84.71050843744447,121.0,80.99092235179435,161.00907764820565
Urea,86.0,2,SPI+CBU (ours),98.0,77.71050843744447,110.19264209036174,72.74938247325838,147.6359017074651
Urea,86.0,2,SPI+CBU (ours),105.0,70.71050843744447,99.0,63.45463273728295,134.54536726271704
Urea,86.0,2,SPI+CBU (ours),112.0,63.71050843744448,88.0,55.77992363862589,120.22007636137413
Urea,86.0,2,SPI+CBU (ours),119.0,56.71050843744448,78.0,48.20600600665537,107.79399399334464
Urea,86.0,2,SPI+CBU (ours),126.0,49.71050843744448,67.0,38.51458496335924,95.48541503664076
Urea,86.0,2,SPI+CBU (ours),133.0,42.71050843744448,55.49346095181963,30.60504602280995,80.38187588082931
Urea,86.0,2,SPI+CBU (ours),140.0,35.710508437444474,47.24850089594918,22.3600859669395,72.13691582495886
Urea,86.0,2,SPI+CBU (ours),147.0,28.710508437444474,40.24850089594918,16.52289192352943,63.97410986836893
Urea,86.0,2,SPI+CBU (ours),154.0,21.710508437444474,33.0,10.867318747801136,55.132681252198864
Urea,86.0,2,SPI+CBU (ours),161.0,14.710508437444474,26.0,5.71693091679532,46.28306908320468
Urea,86.0,2,SPI+CBU (ours),168.0,7.710508437444474,19.0,0.0,39.25726661276161
Urea,86.0,2,SPI+CBU (ours),175.0,0.7105084374444743,10.0,0.0,29.08490834716812
Urea,86.0,2,SPI+CBU (ours),175.0,0.7105084374444743,12.0,0.0,31.8217429738423
Urea,86.0,2,SPI+TBU,7.0,168.71050843744447,175.0,,
Urea,86.0,2,SPI+TBU,14.0,161.71050843744447,162.40743960435296,,
Urea,86.0,2,SPI+TBU,21.0,154.71050843744447,156.0,,
Urea,86.0,2,SPI+TBU,28.0,147.71050843744447,148.0,,
Urea,86.0,2,SPI+TBU,35.0,140.71050843744447,139.0,,
Urea,86.0,2,SPI+TBU,42.0,133.71050843744447,123.0,,
Urea,86.0,2,SPI+TBU,49.0,126.71050843744447,103.4762611544668,,
Urea,86.0,2,SPI+TBU,56.0,119.71050843744447,78.21889883050054,,
Urea,86.0,2,SPI+TBU,63.0,112.71050843744447,60.0,,
Urea,86.0,2,SPI+TBU,70.0,105.71050843744447,46.0,,
Urea,86.0,2,SPI+TBU,77.0,98.71050843744447,35.0,,
Urea,86.0,2,SPI+TBU,84.0,91.71050843744447,27.67066223961187,,
Urea,86.0,2,SPI+TBU,91.0,84.71050843744447,22.91290025096997,,
Urea,86.0,2,SPI+TBU,98.0,77.71050843744447,19.750458062761936,,
Urea,86.0,2,SPI+TBU,105.0,70.71050843744447,19.574018002781088,,
Urea,86.0,2,SPI+TBU,112.0,63.71050843744448,18.92109605224113,,
Urea,86.0,2,SPI+TBU,119.0,56.71050843744448,19.966809032649223,,
Urea,86.0,2,SPI+TBU,126.0,49.71050843744448,17.648396126017133,,
Urea,86.0,2,SPI+TBU,133.0,42.71050843744448,13.0,,
Urea,86.0,2,SPI+TBU,140.0,35.710508437444474,11.469187202684992,,
Urea,86.0,2,SPI+TBU,147.0,28.710508437444474,11.66088388690946,,
Urea,86.0,2,SPI+TBU,154.0,21.710508437444474,8.922710303254973,,
Urea,86.0,2,SPI+TBU,161.0,14.710508437444474,4.0,,
Urea,86.0,2,SPI+TBU,168.0,7.710508437444474,0.4113364225539726,,
Urea,86.0,2,SPI+TBU,175.0,0.7105084374444743,0.0,,
Urea,86.0,2,SPI+TBU,175.0,0.7105084374444743,0.0,,
Urea,86.0,2,Lin,7.0,168.71050843744447,164.79287184552845,,
Urea,86.0,2,Lin,14.0,161.71050843744447,158.93507198228576,,
Urea,86.0,2,Lin,21.0,154.71050843744447,150.79287184552845,,
Urea,86.0,2,Lin,28.0,147.71050843744447,136.0,,
Urea,86.0,2,Lin,35.0,140.71050843744447,118.0,,
Urea,86.0,2,Lin,42.0,133.71050843744447,100.0,,
Urea,86.0,2,Lin,49.0,126.71050843744447,75.98677380905323,,
Urea,86.0,2,Lin,56.0,119.71050843744447,56.706563768493936,,
Urea,86.0,2,Lin,63.0,112.71050843744447,43.304456742709306,,
Urea,86.0,2,Lin,70.0,105.71050843744447,31.77660100335561,,
Urea,86.0,2,Lin,77.0,98.71050843744447,24.052193874340134,,
Urea,86.0,2,Lin,84.0,91.71050843744447,19.0,,
Urea,86.0,2,Lin,91.0,84.71050843744447,14.904783813127096,,
Urea,86.0,2,Lin,98.0,77.71050843744447,11.472559978362,,
Urea,86.0,2,Lin,105.0,70.71050843744447,8.912900250969969,,
Urea,86.0,2,Lin,112.0,63.71050843744448,8.0,,
Urea,86.0,2,Lin,119.0,56.71050843744448,7.0,,
Urea,86.0,2,Lin,126.0,49.71050843744448,4.921096052241126,,
Urea,86.0,2,Lin,133.0,42.71050843744448,2.0,,
Urea,86.0,2,Lin,140.0,35.710508437444474,0.0,,
Urea,86.0,2,Lin,147.0,28.710508437444474,0.0,,
Urea,86.0,2,Lin,154.0,21.710508437444474,0.0,,
Urea,86.0,2,Lin,161.0,14.710508437444474,0.0,,
Urea,86.0,2,Lin,168.0,7.710508437444474,0.0,,
Urea,86.0,2,Lin,175.0,0.7105084374444743,0.0,,
Urea,86.0,2,Lin,175.0,0.7105084374444743,0.0,,
Urea,86.0,3,SPI+CBU (ours),10.0,233.7344559739479,165.71050843744447,118.6449433085914,212.77607356629755
Urea,86.0,3,SPI+CBU (ours),20.0,223.7344559739479,206.9615182521667,153.20008619295768,260.72295031137577
Urea,86.0,3,SPI+CBU (ours),30.0,213.7344559739479,193.93537683125555,141.11448080896344,246.75627285354767
Urea,86.0,3,SPI+CBU (ours),40.0,203.7344559739479,186.92303650433345,134.99636125878993,238.8497117498769
Urea,86.0,3,SPI+CBU (ours),50.0,193.7344559739479,178.0,126.07332475445652,229.9266752455435
Urea,86.0,3,SPI+CBU (ours),60.0,183.7344559739479,168.4317808459595,115.6108848236674,221.25267686825163
Urea,86.0,3,SPI+CBU (ours),70.0,173.7344559739479,157.0,104.3339934157312,209.6660065842688
Urea,86.0,3,SPI+CBU (ours),80.0,163.7344559739479,148.0,96.7211311546354,199.2788688453646
Urea,86.0,3,SPI+CBU (ours),90.0,153.7344559739479,135.42425710488814,86.33425538106479,184.5142588287115
Urea,86.0,3,SPI+CBU (ours),100.0,143.7344559739479,123.93537683125555,73.76548138511914,174.10527227739198
Urea,86.0,3,SPI+CBU (ours),110.0,133.7344559739479,112.0,63.43538883389998,160.5646111661
Urea,86.0,3,SPI+CBU (ours),120.0,123.73445597394787,100.0,53.13790277637681,146.86209722362318
Urea,86.0,3,SPI+CBU (ours),130.0,113.73445597394787,87.0,41.88338052436385,132.11661947563616
Urea,86.0,3,SPI+CBU (ours),140.0,103.73445597394787,73.0,28.73463749560227,117.26536250439771
Urea,86.0,3,SPI+CBU (ours),150.0,93.73445597394787,63.0,21.28840840931752,104.71159159068247
Urea,86.0,3,SPI+CBU (ours),160.0,83.73445597394789,53.39247621592196,15.937169481431567,90.84778295041237
Urea,86.0,3,SPI+CBU (ours),170.0,73.73445597394789,44.0,9.098464179224862,78.90153582077514
Urea,86.0,3,SPI+CBU (ours),180.0,63.73445597394789,36.0,3.51903720691309,68.48096279308692
Urea,86.0,3,SPI+CBU (ours),190.0,53.73445597394789,28.0,0.0,56.09148005086779
Urea,86.0,3,SPI+CBU (ours),200.0,43.73445597394789,22.0,0.0,47.53770913715254
Urea,86.0,3,SPI+CBU (ours),210.0,33.73445597394789,13.0,0.0,33.2210677080315
Urea,86.0,3,SPI+CBU (ours),220.0,23.734455973947888,5.424257104888142,0.0,19.648930780889643
Urea,86.0,3,SPI+CBU (ours),230.0,13.734455973947888,4.0,0.0,11.66131274114576
Urea,86.0,3,SPI+CBU (ours),240.0,3.734455973947888,0.8685172206574805,0.0,3.4222881343727343
Urea,86.0,3,SPI+CBU (ours),243.0,0.7344559739478882,0.0,0.0,0.8512569712384179
Urea,86.0,3,SPI+TBU,10.0,233.7344559739479,142.0,,
Urea,86.0,3,SPI+TBU,20.0,223.7344559739479,130.0,,
Urea,86.0,3,SPI+TBU,30.0,213.7344559739479,118.48769899241984,,
Urea,86.0,3,SPI+TBU,40.0,203.7344559739479,107.0,,
Urea,86.0,3,SPI+TBU,50.0,193.7344559739479,88.0,,
Urea,86.0,3,SPI+TBU,60.0,183.7344559739479,66.0,,
Urea,86.0,3,SPI+TBU,70.0,173.7344559739479,50.05738622301928,,
Urea,86.0,3,SPI+TBU,80.0,163.7344559739479,36.0,,
Urea,86.0,3,SPI+TBU,90.0,153.7344559739479,30.91338014169324,,
Urea,86.0,3,SPI+TBU,100.0,143.7344559739479,28.0,,
Urea,86.0,3,SPI+TBU,110.0,133.7344559739479,27.137177552130936,,
Urea,86.0,3,SPI+TBU,120.0,123.73445597394787,26.0,,
Urea,86.0,3,SPI+TBU,130.0,113.73445597394787,24.0,,
Urea,86.0,3,SPI+TBU,140.0,103.73445597394787,21.0,,
Urea,86.0,3,SPI+TBU,150.0,93.73445597394787,25.0,,
Urea,86.0,3,SPI+TBU,160.0,83.73445597394789,26.00588177099246,,
Urea,86.0,3,SPI+TBU,170.0,73.73445597394789,28.0,,
Urea,86.0,3,SPI+TBU,180.0,63.73445597394789,26.81757304542077,,
Urea,86.0,3,SPI+TBU,190.0,53.73445597394789,26.63718904639541,,
Urea,86.0,3,SPI+TBU,200.0,43.73445597394789,26.923036504333425,,
Urea,86.0,3,SPI+TBU,210.0,33.73445597394789,19.475278191863936,,
Urea,86.0,3,SPI+TBU,220.0,23.734455973947888,6.9230365043334245,,
Urea,86.0,3,SPI+TBU,230.0,13.734455973947888,1.4794298121034617,,
Urea,86.0,3,SPI+TBU,240.0,3.734455973947888,0.0,,
Urea,86.0,3,SPI+TBU,243.0,0.7344559739478882,0.0,,
Urea,86.0,3,Lin,10.0,233.7344559739479,137.0,,
Urea,86.0,3,Lin,20.0,223.7344559739479,127.0,,
Urea,86.0,3,Lin,30.0,213.7344559739479,118.0,,
Urea,86.0,3,Lin,40.0,203.7344559739479,99.89075835939748,,
Urea,86.0,3,Lin,50.0,193.7344559739479,75.81777400483519,,
Urea,86.0,3,Lin,60.0,183.7344559739479,56.0,,
Urea,86.0,3,Lin,70.0,173.7344559739479,43.91290025096997,,
Urea,86.0,3,Lin,80.0,163.7344559739479,32.0,,
Urea,86.0,3,Lin,90.0,153.7344559739479,26.0,,
Urea,86.0,3,Lin,100.0,143.7344559739479,21.717297544376947,,
Urea,86.0,3,Lin,110.0,133.7344559739479,18.344072226052475,,
Urea,86.0,3,Lin,120.0,123.73445597394787,15.331634926914065,,
Urea,86.0,3,Lin,130.0,113.73445597394787,12.0,,
Urea,86.0,3,Lin,140.0,103.73445597394787,9.474949908444016,,
Urea,86.0,3,Lin,150.0,93.73445597394787,9.0,,
Urea,86.0,3,Lin,160.0,83.73445597394789,7.0,,
Urea,86.0,3,Lin,170.0,73.73445597394789,5.0,,
Urea,86.0,3,Lin,180.0,63.73445597394789,3.281370030771172,,
Urea,86.0,3,Lin,190.0,53.73445597394789,1.004134107022992,,
Urea,86.0,3,Lin,200.0,43.73445597394789,1.0,,
Urea,86.0,3,Lin,210.0,33.73445597394789,0.0,,
Urea,86.0,3,Lin,220.0,23.734455973947888,0.0,,
Urea,86.0,3,Lin,230.0,13.734455973947888,0.0,,
Urea,86.0,3,Lin,240.0,3.734455973947888,0.0,,
Urea,86.0,3,Lin,243.0,0.7344559739478882,0.0,,
KCoHCF,87.0,1,Log-Bayes,169.0,3895.0965377175808,81282.0,,
KCoHCF,87.0,1,Log-Bayes,338.0,3726.0965377175808,81282.0,,
KCoHCF,87.0,1,Log-Bayes,507.0,3557.0965377175808,81282.0,,
KCoHCF,87.0,1,Log-Bayes,676.0,3388.0965377175808,81282.0,,
KCoHCF,87.0,1,Log-Bayes,845.0,3219.0965377175808,81282.0,,
KCoHCF,87.0,1,Log-Bayes,1014.0,3050.0965377175808,81282.0,,
KCoHCF,87.0,1,Log-Bayes,1183.0,2881.0965377175808,72255.8368259456,,
KCoHCF,87.0,1,Log-Bayes,1352.0,2712.0965377175808,21845.78892310839,,
KCoHCF,87.0,1,Log-Bayes,1521.0,2543.0965377175808,10053.825735887143,,
KCoHCF,87.0,1,Log-Bayes,1690.0,2374.0965377175808,5895.873302577636,,
KCoHCF,87.0,1,Log-Bayes,1859.0,2205.0965377175808,4030.942599499157,,
KCoHCF,87.0,1,Log-Bayes,2028.0,2036.0965377175808,2984.762782536419,,
KCoHCF,87.0,1,Log-Bayes,2197.0,1867.0965377175808,2304.601456899313,,
KCoHCF,87.0,1,Log-Bayes,2366.0,1698.0965377175808,1819.940300083682,,
KCoHCF,87.0,1,Log-Bayes,2535.0,1529.0965377175808,1451.5360991572525,,
KCoHCF,87.0,1,Log-Bayes,2704.0,1360.0965377175808,1156.3071383047454,,
KCoHCF,87.0,1,Log-Bayes,2873.0,1191.0965377175808,906.6949302814232,,
KCoHCF,87.0,1,Log-Bayes,3042.0,1022.0965377175808,690.0205653827315,,
KCoHCF,87.0,1,Log-Bayes,3211.0,853.0965377175808,498.3712064922106,,
KCoHCF,87.0,1,Log-Bayes,3380.0,684.0965377175808,321.0885496081228,,
KCoHCF,87.0,1,Log-Bayes,3549.0,515.0965377175808,154.61925216715915,,
KCoHCF,87.0,1,Log-Bayes,3718.0,346.0965377175808,0.0,,
KCoHCF,87.0,1,Log-Bayes,3887.0,177.09653771758076,0.0,,
KCoHCF,87.0,1,Log-Bayes,4056.0,8.096537717580759,0.0,,
KCoHCF,87.0,1,Log-Bayes,4064.0,0.0965377175807589,0.0,,
KCoHCF,87.0,2,Log-Bayes,189.0,4338.645167987508,90552.0,,
KCoHCF,87.0,2,Log-Bayes,378.0,4149.645167987508,90552.0,,
KCoHCF,87.0,2,Log-Bayes,567.0,3960.645167987508,33200.32653392443,,
KCoHCF,87.0,2,Log-Bayes,756.0,3771.645167987508,17691.71293552727,,
KCoHCF,87.0,2,Log-Bayes,945.0,3582.645167987508,10948.459547768703,,
KCoHCF,87.0,2,Log-Bayes,1134.0,3393.645167987508,7322.906856417003,,
KCoHCF,87.0,2,Log-Bayes,1323.0,3204.645167987508,4705.5643525844725,,
KCoHCF,87.0,2,Log-Bayes,1512.0,3015.645167987508,3198.430986550703,,
KCoHCF,87.0,2,Log-Bayes,1701.0,2826.645167987508,2410.3377738597665,,
KCoHCF,87.0,2,Log-Bayes,1890.0,2637.645167987508,1903.698884170547,,
KCoHCF,87.0,2,Log-Bayes,2079.0,2448.645167987508,1558.1293839558675,,
KCoHCF,87.0,2,Log-Bayes,2268.0,2259.645167987508,1303.4346970389463,,
KCoHCF,87.0,2,Log-Bayes,2457.0,2070.645167987508,1081.6679622820789,,
KCoHCF,87.0,2,Log-Bayes,2646.0,1881.645167987508,889.5666792688958,,
