trajectory,electrolyte,electrode,method,cycle,actual_retention,true_RUL,pred_RUL,RUL_lo90,RUL_hi90,pred_retention,retention_lo,retention_hi,RUL_lo_cal90,RUL_hi_cal90
Shu | NaNiHCF,Shu,NaNiHCF,SPI+TBU,84,78.042538,16,11.36256646,1.927988306,24.58876728,76.62739276,64.23475392,89.02003161,,
Shu | NaNiHCF,Shu,NaNiHCF,SPI+TBU,96,74.52707,4,2.359040456,0,14.02303407,72.84211085,60.56054252,85.12367918,,
Shu | NaNiHCF,Shu,NaNiHCF,SPI+TBU,100,73.181172,0,0,0,8.567123448,72.4851336,60.42718227,84.54308494,,
Shu | NaNiHCF,Shu,NaNiHCF,Lin,12,99.29161,88,64,30.82221837,256.65,64.4595171,11.89760599,117.0214282,,
Shu | NaNiHCF,Shu,NaNiHCF,Lin,24,96.481522,76,64.22378586,27.338318,340.1703727,92.43373939,66.28992318,118.5775556,,
Shu | NaNiHCF,Shu,NaNiHCF,Lin,36,93.239946,64,66,24.83224937,290.2,90.80901576,64.78772106,116.8303105,,
Shu | NaNiHCF,Shu,NaNiHCF,Lin,48,87.988576,52,59.63255202,21.94273813,217.8,88.5468825,62.55658251,114.5371825,,
Shu | NaNiHCF,Shu,NaNiHCF,Lin,60,84.958404,40,39.57524816,15.48396144,117.9760495,85.50613535,59.66573681,111.3465339,,
Shu | NaNiHCF,Shu,NaNiHCF,Lin,72,80.59878,28,27,7.529704699,82.1,81.63039919,55.97660853,107.2841898,,
Shu | NaNiHCF,Shu,NaNiHCF,Lin,84,78.042538,16,14.71808091,0,46,77.64015657,52.15330362,103.1270095,,
Shu | NaNiHCF,Shu,NaNiHCF,Lin,96,74.52707,4,4.439858171,0,25.48127597,73.87445372,48.52230742,99.22660002,,
Shu | NaNiHCF,Shu,NaNiHCF,Lin,100,73.181172,0,0.719929085,0,19.07177682,73.0563082,47.94401767,98.16859874,,
Shu | NaNiHCF,Shu,NaNiHCF,Log-Bayes,12,99.29161,88,inf,,,99.53000069,99.49967085,99.56071142,,
Shu | NaNiHCF,Shu,NaNiHCF,Log-Bayes,24,96.481522,76,inf,,,99.09110411,99.02670829,99.15489191,,
Shu | NaNiHCF,Shu,NaNiHCF,Log-Bayes,36,93.239946,64,inf,,,97.51802823,97.00487797,98.0169411,,
Shu | NaNiHCF,Shu,NaNiHCF,Log-Bayes,48,87.988576,52,inf,,,94.73915473,93.98273985,95.50281841,,
Shu | NaNiHCF,Shu,NaNiHCF,Log-Bayes,60,84.958404,40,1213.372737,764.1240873,1819.565021,91.69467289,90.73405898,92.63714384,,
Shu | NaNiHCF,Shu,NaNiHCF,Log-Bayes,72,80.59878,28,469.7013662,315.5526967,737.2492596,88.38299116,87.25255096,89.51522854,,
Shu | NaNiHCF,Shu,NaNiHCF,Log-Bayes,84,78.042538,16,230.9982209,166.1408411,330.6733206,85.1833305,83.9801166,86.37467367,,
Shu | NaNiHCF,Shu,NaNiHCF,Log-Bayes,96,74.52707,4,131.9965798,97.49415566,180.9396874,82.15586479,80.85796656,83.47112526,,
Shu | NaNiHCF,Shu,NaNiHCF,Log-Bayes,100,73.181172,0,107.3935103,78.52550326,149.0127794,80.17325905,78.96607738,81.35455806,,
Hu pH 7 | KCuHCF,,,Wiener,12,10.113686,88,0,,,-3.363242348,,,,
Hu pH 7 | KCuHCF,,,Weibull,12,10.113686,88,0,,,-2.566577583,,,,
Hu pH 7 | KCuHCF,,,Wiener,24,4.152694,76,0,,,-13.21954759,,,,
Hu pH 7 | KCuHCF,,,Weibull,24,4.152694,76,0,,,-14.42417299,,,,
Hu pH 7 | KCuHCF,,,Wiener,36,2.654604,64,0,,,-12.76023787,,,,
Hu pH 7 | KCuHCF,,,Weibull,36,2.654604,64,0,,,-14.55972095,,,,
Hu pH 7 | KCuHCF,,,Wiener,48,2.051286,52,0,,,-11.40784391,,,,
Hu pH 7 | KCuHCF,,,Weibull,48,2.051286,52,0,,,-13.47691146,,,,
Hu pH 7 | KCuHCF,,,Wiener,60,1.740988,40,0,,,-10.11477645,,,,
Hu pH 7 | KCuHCF,,,Weibull,60,1.740988,40,0,,,-12.32628991,,,,
Hu pH 7 | KCuHCF,,,Wiener,72,1.571346,28,0,,,-9.008042598,,,,
Hu pH 7 | KCuHCF,,,Weibull,72,1.571346,28,0,,,-11.29658182,,,,
Hu pH 7 | KCuHCF,,,Wiener,84,1.465448,16,0,,,-8.074243706,,,,
Hu pH 7 | KCuHCF,,,Weibull,84,1.465448,16,0,,,-11.1023116,,,,
Hu pH 7 | KCuHCF,,,Wiener,96,1.395282,4,0,,,-7.289930941,,,,
Hu pH 7 | KCuHCF,,,Weibull,96,1.395282,4,0,,,-14.25641131,,,,
Hu pH 7 | KCuHCF,,,Wiener,100,1.379076,0,0,,,-7.056322756,,,,
Hu pH 7 | KCuHCF,,,Weibull,100,1.379076,0,0,,,-15.23840904,,,,
Hu pH 7 | KFeHCF,,,Wiener,12,59.119892,88,12.07236507,,,56.3381831,,,,
Hu pH 7 | KFeHCF,,,Weibull,12,59.119892,88,17.27247432,,,57.82117445,,,,
Hu pH 7 | KFeHCF,,,Wiener,24,39.3366,76,8.009031345,,,33.98618242,,,,
Hu pH 7 | KFeHCF,,,Weibull,24,39.3366,76,11.20653569,,,35.27820104,,,,
Hu pH 7 | KFeHCF,,,Wiener,36,29.833364,64,3.650788101,,,21.3965908,,,,
Hu pH 7 | KFeHCF,,,Weibull,36,29.833364,64,5.183450696,,,22.08984883,,,,
Hu pH 7 | KFeHCF,,,Wiener,48,24.681244,52,0,,,14.30125649,,,,
Hu pH 7 | KFeHCF,,,Weibull,48,24.681244,52,0,,,14.31356103,,,,
Hu pH 7 | KFeHCF,,,Wiener,60,21.821362,40,0,,,10.18514317,,,,
Hu pH 7 | KFeHCF,,,Weibull,60,21.821362,40,0,,,9.575060614,,,,
Hu pH 7 | KFeHCF,,,Wiener,72,19.836824,28,0,,,7.786597845,,,,
Hu pH 7 | KFeHCF,,,Weibull,72,19.836824,28,0,,,6.640873781,,,,
Hu pH 7 | KFeHCF,,,Wiener,84,17.2509,16,0,,,5.846484193,,,,
Hu pH 7 | KFeHCF,,,Weibull,84,17.2509,16,0,,,4.417453258,,,,
Hu pH 7 | KFeHCF,,,Wiener,96,15.541366,4,0,,,4.247038017,,,,
Hu pH 7 | KFeHCF,,,Weibull,96,15.541366,4,0,,,2.658573318,,,,
Hu pH 7 | KFeHCF,,,Wiener,100,15.001066,0,0,,,3.768497643,,,,
Hu pH 7 | KFeHCF,,,Weibull,100,15.001066,0,0,,,1.834188395,,,,
Hu pH 7 | KMnHCF,,,Wiener,12,56.489582,88,1.586579394,,,52.82606283,,,,
Hu pH 7 | KMnHCF,,,Weibull,12,56.489582,88,1.344692073,,,51.99111983,,,,
Hu pH 7 | KMnHCF,,,Wiener,24,52.54233,76,0,,,42.43430651,,,,
Hu pH 7 | KMnHCF,,,Weibull,24,52.54233,76,0,,,39.67547688,,,,
Hu pH 7 | KMnHCF,,,Wiener,36,52.053532,64,0,,,42.81932671,,,,
Hu pH 7 | KMnHCF,,,Weibull,36,52.053532,64,0,,,39.68735373,,,,
Hu pH 7 | KMnHCF,,,Wiener,48,51.53442,52,0,,,43.71095535,,,,
Hu pH 7 | KMnHCF,,,Weibull,48,51.53442,52,0,,,40.6262318,,,,
Hu pH 7 | KMnHCF,,,Wiener,60,50.369622,40,0,,,44.06178133,,,,
Hu pH 7 | KMnHCF,,,Weibull,60,50.369622,40,0,,,41.21167884,,,,
Hu pH 7 | KMnHCF,,,Wiener,72,49.252244,28,0,,,43.99597597,,,,
Hu pH 7 | KMnHCF,,,Weibull,72,49.252244,28,0,,,41.44575044,,,,
Hu pH 7 | KMnHCF,,,Wiener,84,47.937052,16,0,,,43.50847943,,,,
Hu pH 7 | KMnHCF,,,Weibull,84,47.937052,16,0,,,41.32916637,,,,
Hu pH 7 | KMnHCF,,,Wiener,96,46.828484,4,0,,,42.83537615,,,,
Hu pH 7 | KMnHCF,,,Weibull,96,46.828484,4,0,,,41.02942245,,,,
Hu pH 7 | KMnHCF,,,Wiener,100,46.576892,0,0,,,42.61584722,,,,
Hu pH 7 | KMnHCF,,,Weibull,100,46.576892,0,0,,,40.78614513,,,,
Hu pH 7 | KNiHCF,,,Wiener,12,97.089022,88,118.2109613,,,96.94859708,,,,
Hu pH 7 | KNiHCF,,,Weibull,12,97.089022,88,38.07062533,,,96.43777774,,,,
Hu pH 7 | KNiHCF,,,Wiener,24,92.202456,76,100.0454435,,,93.35240833,,,,
Hu pH 7 | KNiHCF,,,Weibull,24,92.202456,76,53.58935793,,,92.72601606,,,,
Hu pH 7 | KNiHCF,,,Wiener,36,88.116802,64,68.26089437,,,88.04972983,,,,
Hu pH 7 | KNiHCF,,,Weibull,36,88.116802,64,40.84816347,,,87.11810113,,,,
Hu pH 7 | KNiHCF,,,Wiener,48,84.384694,52,57.75136259,,,83.85202149,,,,
Hu pH 7 | KNiHCF,,,Weibull,48,84.384694,52,34.57967003,,,82.17971022,,,,
Hu pH 7 | KNiHCF,,,Wiener,60,79.94906,40,48.00288582,,,79.90944882,,,,
Hu pH 7 | KNiHCF,,,Weibull,60,79.94906,40,28.14709486,,,77.60637024,,,,
Hu pH 7 | KNiHCF,,,Wiener,72,74.9637,28,34.60977207,,,75.40731757,,,,
Hu pH 7 | KNiHCF,,,Weibull,72,74.9637,28,19.3482265,,,72.74208434,,,,
Hu pH 7 | KNiHCF,,,Wiener,84,69.478382,16,20.39458178,,,70.53961075,,,,
Hu pH 7 | KNiHCF,,,Weibull,84,69.478382,16,9.290843186,,,67.63746971,,,,
Hu pH 7 | KNiHCF,,,Wiener,96,64.988508,4,7.104155575,,,65.70531305,,,,
Hu pH 7 | KNiHCF,,,Weibull,96,64.988508,4,0,,,62.51086869,,,,
Hu pH 7 | KNiHCF,,,Wiener,100,63.050316,0,2.70334071,,,64.06644716,,,,
Hu pH 7 | KNiHCF,,,Weibull,100,63.050316,0,0,,,60.72919456,,,,
Hu pH 7 | NaCoHCF,,,Wiener,12,85.157618,88,40.38531634,,,89.07737034,,,,
Hu pH 7 | NaCoHCF,,,Weibull,12,85.157618,88,164.0227842,,,94.70239376,,,,
Hu pH 7 | NaCoHCF,,,Wiener,24,59.1475,76,4.700309683,,,57.74683026,,,,
Hu pH 7 | NaCoHCF,,,Weibull,24,59.1475,76,6.030867277,,,64.54847079,,,,
Hu pH 7 | NaCoHCF,,,Wiener,36,55.788772,64,0,,,46.3871555,,,,
Hu pH 7 | NaCoHCF,,,Weibull,36,55.788772,64,0,,,38.3378871,,,,
Hu pH 7 | NaCoHCF,,,Wiener,48,56.594054,52,0,,,44.70215576,,,,
Hu pH 7 | NaCoHCF,,,Weibull,48,56.594054,52,0,,,27.77027902,,,,
Hu pH 7 | NaCoHCF,,,Wiener,60,52.96377,40,0,,,43.79488233,,,,
Hu pH 7 | NaCoHCF,,,Weibull,60,52.96377,40,0,,,23.24175451,,,,
Hu pH 7 | NaCoHCF,,,Wiener,72,50.240604,28,0,,,42.04447396,,,,
Hu pH 7 | NaCoHCF,,,Weibull,72,50.240604,28,0,,,20.17998855,,,,
Hu pH 7 | NaCoHCF,,,Wiener,84,49.485958,16,0,,,40.72076688,,,,
Hu pH 7 | NaCoHCF,,,Weibull,84,49.485958,16,0,,,18.52121661,,,,
Hu pH 7 | NaCoHCF,,,Wiener,96,50.790982,4,0,,,40.21715729,,,,
Hu pH 7 | NaCoHCF,,,Weibull,96,50.790982,4,0,,,18.13905094,,,,
Hu pH 7 | NaCoHCF,,,Wiener,100,48.101418,0,0,,,40.11113781,,,,
Hu pH 7 | NaCoHCF,,,Weibull,100,48.101418,0,0,,,17.3320421,,,,
Hu pH 7 | NaFeHCF,,,Wiener,12,92.246562,88,69.59507391,,,92.16972668,,,,
Hu pH 7 | NaFeHCF,,,Weibull,12,92.246562,88,71.619276,,,92.30250989,,,,
Hu pH 7 | NaFeHCF,,,Wiener,24,82.76116,76,51.13954383,,,82.93205172,,,,
Hu pH 7 | NaFeHCF,,,Weibull,24,82.76116,76,48.6798191,,,83.12621186,,,,
Hu pH 7 | NaFeHCF,,,Wiener,36,74.072994,64,38.84776537,,,73.94612813,,,,
Hu pH 7 | NaFeHCF,,,Weibull,36,74.072994,64,36.09149294,,,73.84052612,,,,
Hu pH 7 | NaFeHCF,,,Wiener,48,67.546102,52,29.57912292,,,66.08346712,,,,
Hu pH 7 | NaFeHCF,,,Weibull,48,67.546102,52,26.5169426,,,65.39317136,,,,
Hu pH 7 | NaFeHCF,,,Wiener,60,61.576614,40,21.82872985,,,59.52158091,,,,
Hu pH 7 | NaFeHCF,,,Weibull,60,61.576614,40,18.25217091,,,58.13537834,,,,
Hu pH 7 | NaFeHCF,,,Wiener,72,54.436002,28,12.60944736,,,53.02302539,,,,
Hu pH 7 | NaFeHCF,,,Weibull,72,54.436002,28,9.11676233,,,51.23386938,,,,
Hu pH 7 | NaFeHCF,,,Wiener,84,49.571528,16,2.989989604,,,46.84188084,,,,
Hu pH 7 | NaFeHCF,,,Weibull,84,49.571528,16,0,,,44.70537718,,,,
Hu pH 7 | NaFeHCF,,,Wiener,96,46.060446,4,0,,,41.6712224,,,,
Hu pH 7 | NaFeHCF,,,Weibull,96,46.060446,4,0,,,39.00997141,,,,
Hu pH 7 | NaFeHCF,,,Wiener,100,45.01873,0,0,,,40.1613591,,,,
Hu pH 7 | NaFeHCF,,,Weibull,100,45.01873,0,0,,,37.11175005,,,,
Hu pH 7 | NaMnHCF,,,Wiener,12,91.761044,88,30.89980054,,,91.97584438,,,,
Hu pH 7 | NaMnHCF,,,Weibull,12,91.761044,88,21.48411969,,,91.97383095,,,,
Hu pH 7 | NaMnHCF,,,Wiener,24,85.76167,76,24.73805097,,,84.58286123,,,,
Hu pH 7 | NaMnHCF,,,Weibull,24,85.76167,76,16.67271887,,,83.2548363,,,,
Hu pH 7 | NaMnHCF,,,Wiener,36,82.131118,64,24.6377583,,,80.68832761,,,,
Hu pH 7 | NaMnHCF,,,Weibull,36,82.131118,64,16.1573701,,,78.59106029,,,,
Hu pH 7 | NaMnHCF,,,Wiener,48,81.089834,52,24.75922067,,,78.15451966,,,,
Hu pH 7 | NaMnHCF,,,Weibull,48,81.089834,52,15.3095182,,,75.64529768,,,,
Hu pH 7 | NaMnHCF,,,Wiener,60,78.365836,40,25.39765825,,,76.50750804,,,,
Hu pH 7 | NaMnHCF,,,Weibull,60,78.365836,40,14.83082543,,,73.83607621,,,,
Hu pH 7 | NaMnHCF,,,Wiener,72,75.098414,28,17.17079811,,,73.53259228,,,,
Hu pH 7 | NaMnHCF,,,Weibull,72,75.098414,28,8.753511234,,,71.18619039,,,,
Hu pH 7 | NaMnHCF,,,Wiener,84,72.173018,16,9.2089198,,,70.93391432,,,,
Hu pH 7 | NaMnHCF,,,Weibull,84,72.173018,16,1.730385527,,,68.81061866,,,,
Hu pH 7 | NaMnHCF,,,Wiener,96,69.369404,4,0,,,68.2469147,,,,
Hu pH 7 | NaMnHCF,,,Weibull,96,69.369404,4,0,,,66.40024681,,,,
Hu pH 7 | NaMnHCF,,,Wiener,100,68.294272,0,0,,,67.33280971,,,,
Hu pH 7 | NaMnHCF,,,Weibull,100,68.294272,0,0,,,65.52343713,,,,
Hu pH 7 | NaNiHCF,,,Wiener,12,76.51083,88,6.973870237,,,75.3771458,,,,
Hu pH 7 | NaNiHCF,,,Weibull,12,76.51083,88,5.545504887,,,74.57922458,,,,
Hu pH 7 | NaNiHCF,,,Wiener,24,70.094678,76,3.68963292,,,64.84474187,,,,
Hu pH 7 | NaNiHCF,,,Weibull,24,70.094678,76,1.492769658,,,62.207537,,,,
Hu pH 7 | NaNiHCF,,,Wiener,36,68.75333,64,3.364565488,,,62.67526711,,,,
Hu pH 7 | NaNiHCF,,,Weibull,36,68.75333,64,0,,,59.54400531,,,,
Hu pH 7 | NaNiHCF,,,Wiener,48,66.61169,52,2.636117836,,,61.47687054,,,,
Hu pH 7 | NaNiHCF,,,Weibull,48,66.61169,52,0,,,58.44075414,,,,
Hu pH 7 | NaNiHCF,,,Wiener,60,65.362674,40,1.026588267,,,60.48141586,,,,
Hu pH 7 | NaNiHCF,,,Weibull,60,65.362674,40,0,,,57.66650777,,,,
Hu pH 7 | NaNiHCF,,,Wiener,72,64.114248,28,0,,,59.63299102,,,,
Hu pH 7 | NaNiHCF,,,Weibull,72,64.114248,28,0,,,57.05737364,,,,
Hu pH 7 | NaNiHCF,,,Wiener,84,62.247166,16,0,,,58.60138032,,,,
Hu pH 7 | NaNiHCF,,,Weibull,84,62.247166,16,0,,,56.3368596,,,,
Hu pH 7 | NaNiHCF,,,Wiener,96,60.59303,4,0,,,57.388603,,,,
Hu pH 7 | NaNiHCF,,,Weibull,96,60.59303,4,0,,,55.48115781,,,,
Hu pH 7 | NaNiHCF,,,Wiener,100,60.065576,0,0,,,56.95063526,,,,
Hu pH 7 | NaNiHCF,,,Weibull,100,60.065576,0,0,,,55.05185626,,,,
Hu pH 9 | KCuHCF,,,Wiener,12,15.066408,88,0,,,2.47860128,,,,
Hu pH 9 | KCuHCF,,,Weibull,12,15.066408,88,0,,,3.117591507,,,,
Hu pH 9 | KCuHCF,,,Wiener,24,9.00269,76,0,,,-7.443226421,,,,
Hu pH 9 | KCuHCF,,,Weibull,24,9.00269,76,0,,,-8.711793095,,,,
Hu pH 9 | KCuHCF,,,Wiener,36,7.251776,64,0,,,-7.360502066,,,,
Hu pH 9 | KCuHCF,,,Weibull,36,7.251776,64,0,,,-9.153018033,,,,
Hu pH 9 | KCuHCF,,,Wiener,48,6.37798,52,0,,,-6.415684034,,,,
Hu pH 9 | KCuHCF,,,Weibull,48,6.37798,52,0,,,-8.406557778,,,,
Hu pH 9 | KCuHCF,,,Wiener,60,5.81208,40,0,,,-5.48327999,,,,
Hu pH 9 | KCuHCF,,,Weibull,60,5.81208,40,0,,,-7.556705926,,,,
Hu pH 9 | KCuHCF,,,Wiener,72,5.403038,28,0,,,-4.711964829,,,,
Hu pH 9 | KCuHCF,,,Weibull,72,5.403038,28,0,,,-6.805993292,,,,
Hu pH 9 | KCuHCF,,,Wiener,84,5.03999,16,0,,,-4.091300612,,,,
Hu pH 9 | KCuHCF,,,Weibull,84,5.03999,16,0,,,-6.172006503,,,,
Hu pH 9 | KCuHCF,,,Wiener,96,4.759736,4,0,,,-3.59486302,,,,
Hu pH 9 | KCuHCF,,,Weibull,96,4.759736,4,0,,,-5.902275166,,,,
Hu pH 9 | KCuHCF,,,Wiener,100,4.671702,0,0,,,-3.45133797,,,,
Hu pH 9 | KCuHCF,,,Weibull,100,4.671702,0,0,,,-6.760399403,,,,
Hu pH 9 | KFeHCF,,,Wiener,12,35.57676,88,2.614572925,,,28.44200089,,,,
Hu pH 9 | KFeHCF,,,Weibull,12,35.57676,88,2.943701154,,,28.65536007,,,,
Hu pH 9 | KFeHCF,,,Wiener,24,23.304524,76,0,,,11.21680157,,,,
Hu pH 9 | KFeHCF,,,Weibull,24,23.304524,76,0,,,9.736815534,,,,
Hu pH 9 | KFeHCF,,,Wiener,36,19.069034,64,0,,,6.244623495,,,,
Hu pH 9 | KFeHCF,,,Weibull,36,19.069034,64,0,,,4.285206498,,,,
Hu pH 9 | KFeHCF,,,Wiener,48,16.913438,52,0,,,4.472670498,,,,
Hu pH 9 | KFeHCF,,,Weibull,48,16.913438,52,0,,,2.307269926,,,,
Hu pH 9 | KFeHCF,,,Wiener,60,15.87615,40,0,,,3.908522726,,,,
Hu pH 9 | KFeHCF,,,Weibull,60,15.87615,40,0,,,1.613478021,,,,
Hu pH 9 | KFeHCF,,,Wiener,72,14.856554,28,0,,,3.732484511,,,,
Hu pH 9 | KFeHCF,,,Weibull,72,14.856554,28,0,,,1.385178379,,,,
Hu pH 9 | KFeHCF,,,Wiener,84,14.390812,16,0,,,3.758292322,,,,
Hu pH 9 | KFeHCF,,,Weibull,84,14.390812,16,0,,,1.384991462,,,,
Hu pH 9 | KFeHCF,,,Wiener,96,13.785152,4,0,,,3.924736577,,,,
Hu pH 9 | KFeHCF,,,Weibull,96,13.785152,4,0,,,1.528788551,,,,
Hu pH 9 | KFeHCF,,,Wiener,100,13.537236,0,0,,,3.943181619,,,,
Hu pH 9 | KFeHCF,,,Weibull,100,13.537236,0,0,,,0.972936028,,,,
Hu pH 9 | KMnHCF,,,Wiener,12,87.529366,88,19.6702946,,,88.65217544,,,,
Hu pH 9 | KMnHCF,,,Weibull,12,87.529366,88,12.36771838,,,89.26270273,,,,
Hu pH 9 | KMnHCF,,,Wiener,24,79.057106,76,10.78199365,,,76.7189833,,,,
Hu pH 9 | KMnHCF,,,Weibull,24,79.057106,76,4.189695057,,,72.91269568,,,,
Hu pH 9 | KMnHCF,,,Wiener,36,73.837702,64,6.426153912,,,70.61954285,,,,
Hu pH 9 | KMnHCF,,,Weibull,36,73.837702,64,0,,,64.69811521,,,,
Hu pH 9 | KMnHCF,,,Wiener,48,71.04206,52,1.906549859,,,66.7316814,,,,
Hu pH 9 | KMnHCF,,,Weibull,48,71.04206,52,0,,,59.94525779,,,,
Hu pH 9 | KMnHCF,,,Wiener,60,68.925908,40,0,,,64.20456025,,,,
Hu pH 9 | KMnHCF,,,Weibull,60,68.925908,40,0,,,57.10084491,,,,
Hu pH 9 | KMnHCF,,,Wiener,72,67.070054,28,0,,,62.25030754,,,,
Hu pH 9 | KMnHCF,,,Weibull,72,67.070054,28,0,,,55.11307189,,,,
Hu pH 9 | KMnHCF,,,Wiener,84,65.684792,16,0,,,60.6576684,,,,
Hu pH 9 | KMnHCF,,,Weibull,84,65.684792,16,0,,,53.61689747,,,,
Hu pH 9 | KMnHCF,,,Wiener,96,65.66187,4,0,,,59.67665919,,,,
Hu pH 9 | KMnHCF,,,Weibull,96,65.66187,4,0,,,52.22365799,,,,
Hu pH 9 | KMnHCF,,,Wiener,100,65.542838,0,0,,,59.46446047,,,,
Hu pH 9 | KMnHCF,,,Weibull,100,65.542838,0,0,,,51.37165862,,,,
Hu pH 9 | KNiHCF,,,Wiener,12,90.65811,88,43.00576131,,,90.28163278,,,,
Hu pH 9 | KNiHCF,,,Weibull,12,90.65811,88,72.32492512,,,90.68185744,,,,
Hu pH 9 | KNiHCF,,,Wiener,24,83.771186,76,39.67114195,,,83.14008842,,,,
Hu pH 9 | KNiHCF,,,Weibull,24,83.771186,76,57.15730077,,,83.71813756,,,,
Hu pH 9 | KNiHCF,,,Wiener,36,78.459338,64,35.10642417,,,77.36881485,,,,
Hu pH 9 | KNiHCF,,,Weibull,36,78.459338,64,48.06610684,,,77.96501922,,,,
Hu pH 9 | KNiHCF,,,Wiener,48,75.421518,52,31.94505698,,,73.09638494,,,,
Hu pH 9 | KNiHCF,,,Weibull,48,75.421518,52,42.22046053,,,73.50078497,,,,
Hu pH 9 | KNiHCF,,,Wiener,60,71.05041,40,26.93527347,,,69.26969685,,,,
Hu pH 9 | KNiHCF,,,Weibull,60,71.05041,40,35.3243456,,,69.64492453,,,,
Hu pH 9 | KNiHCF,,,Wiener,72,66.99526,28,19.88712064,,,65.51581958,,,,
Hu pH 9 | KNiHCF,,,Weibull,72,66.99526,28,26.50563802,,,65.98823382,,,,
Hu pH 9 | KNiHCF,,,Wiener,84,62.250804,16,9.822311005,,,61.25315479,,,,
Hu pH 9 | KNiHCF,,,Weibull,84,62.250804,16,14.99615057,,,62.09664179,,,,
Hu pH 9 | KNiHCF,,,Wiener,96,58.515008,4,0,,,57.13422755,,,,
Hu pH 9 | KNiHCF,,,Weibull,96,58.515008,4,3.134216418,,,58.30019709,,,,
Hu pH 9 | KNiHCF,,,Wiener,100,57.322062,0,0,,,55.82324788,,,,
Hu pH 9 | KNiHCF,,,Weibull,100,57.322062,0,0,,,57.06993933,,,,
Hu pH 9 | NaCoHCF,,,Wiener,12,84.776128,88,800,,,92.5537207,,,,
Hu pH 9 | NaCoHCF,,,Weibull,12,84.776128,88,800,,,98.864336,,,,
Hu pH 9 | NaCoHCF,,,Wiener,24,54.28382,76,7.846790887,,,53.56429458,,,,
Hu pH 9 | NaCoHCF,,,Weibull,24,54.28382,76,42.77283986,,,71.70114705,,,,
Hu pH 9 | NaCoHCF,,,Wiener,36,50.224812,64,2.819633618,,,41.3787313,,,,
Hu pH 9 | NaCoHCF,,,Weibull,36,50.224812,64,12.2655811,,,51.58093727,,,,
Hu pH 9 | NaCoHCF,,,Wiener,48,49.934382,52,1.84453329,,,38.89811803,,,,
Hu pH 9 | NaCoHCF,,,Weibull,48,49.934382,52,4.392897563,,,41.48361236,,,,
Hu pH 9 | NaCoHCF,,,Wiener,60,45.830596,40,0,,,36.50427401,,,,
Hu pH 9 | NaCoHCF,,,Weibull,60,45.830596,40,0,,,35.03199899,,,,
Hu pH 9 | NaCoHCF,,,Wiener,72,40.678472,28,0,,,33.43894972,,,,
Hu pH 9 | NaCoHCF,,,Weibull,72,40.678472,28,0,,,29.89734278,,,,
Hu pH 9 | NaCoHCF,,,Wiener,84,39.603404,16,0,,,30.58404631,,,,
Hu pH 9 | NaCoHCF,,,Weibull,84,39.603404,16,0,,,25.79381037,,,,
Hu pH 9 | NaCoHCF,,,Wiener,96,38.206074,4,0,,,28.85306193,,,,
Hu pH 9 | NaCoHCF,,,Weibull,96,38.206074,4,0,,,23.05122926,,,,
Hu pH 9 | NaCoHCF,,,Wiener,100,36.861864,0,0,,,28.28003731,,,,
Hu pH 9 | NaCoHCF,,,Weibull,100,36.861864,0,0,,,21.89401533,,,,
Hu pH 9 | NaFeHCF,,,Wiener,12,23.231594,88,0.887183946,,,13.48526799,,,,
Hu pH 9 | NaFeHCF,,,Weibull,12,23.231594,88,0.401446689,,,10.231067,,,,
Hu pH 9 | NaFeHCF,,,Wiener,24,12.315368,76,0,,,-3.356061975,,,,
Hu pH 9 | NaFeHCF,,,Weibull,24,12.315368,76,0,,,-8.555612832,,,,
Hu pH 9 | NaFeHCF,,,Wiener,36,7.881026,64,0,,,-7.237184061,,,,
Hu pH 9 | NaFeHCF,,,Weibull,36,7.881026,64,0,,,-12.27498303,,,,
Hu pH 9 | NaFeHCF,,,Wiener,48,7.45862,52,0,,,-7.596943643,,,,
Hu pH 9 | NaFeHCF,,,Weibull,48,7.45862,52,0,,,-12.52185274,,,,
Hu pH 9 | NaFeHCF,,,Wiener,60,7.324864,40,0,,,-6.684125384,,,,
Hu pH 9 | NaFeHCF,,,Weibull,60,7.324864,40,0,,,-11.56918885,,,,
Hu pH 9 | NaFeHCF,,,Wiener,72,7.249752,28,0,,,-5.563044406,,,,
Hu pH 9 | NaFeHCF,,,Weibull,72,7.249752,28,0,,,-13.03483506,,,,
Hu pH 9 | NaFeHCF,,,Wiener,84,7.208852,16,0,,,-4.494366036,,,,
Hu pH 9 | NaFeHCF,,,Weibull,84,7.208852,16,0,,,-19.32309682,,,,
Hu pH 9 | NaFeHCF,,,Wiener,96,7.18112,4,0,,,-3.54189325,,,,
Hu pH 9 | NaFeHCF,,,Weibull,96,7.18112,4,0,,,-25.05231042,,,,
Hu pH 9 | NaFeHCF,,,Wiener,100,7.164896,0,0,,,-3.253402352,,,,
Hu pH 9 | NaFeHCF,,,Weibull,100,7.164896,0,0,,,-26.85809781,,,,
Hu pH 9 | NaMnHCF,,,Wiener,12,95.11804,88,62.4287206,,,95.07202141,,,,
Hu pH 9 | NaMnHCF,,,Weibull,12,95.11804,88,56.31841041,,,95.08398688,,,,
Hu pH 9 | NaMnHCF,,,Wiener,24,89.984204,76,46.12098637,,,89.34181059,,,,
Hu pH 9 | NaMnHCF,,,Weibull,24,89.984204,76,40.35353286,,,89.21136585,,,,
Hu pH 9 | NaMnHCF,,,Wiener,36,87.837626,64,50.69155656,,,86.3733331,,,,
