material,replicate,cycle,pred_retention,ci_lo,ci_hi
KCoHCF,2,5111.916824998055,86.78284001457372,86.7404396624285,86.82524036671894
KCoHCF,2,5140.028297972472,86.77253504175532,86.73012022224329,86.81494986126735
KCoHCF,2,5168.294361668885,86.76223005794417,86.7198000114473,86.80466010444103
KCoHCF,2,5196.715866213209,86.75192506320035,86.70947903091577,86.79437109548492
KCoHCF,2,5225.293666406355,86.74162005758365,86.69915728156316,86.78408283360413
KCoHCF,2,5254.028621749967,86.7313150411535,86.68883476434281,86.77379531796417
KCoHCF,2,5282.921596472255,86.72101001396902,86.67851148024684,86.7635085476912
KCoHCF,2,5311.973459554017,86.710704976089,86.66818743030574,86.75322252187227
KCoHCF,2,5341.185084754731,86.70039992757192,86.6578626155883,86.74293723955554
KCoHCF,2,5370.557350638865,86.69009486847594,86.64753703720122,86.73265269975066
KCoHCF,2,5400.091140602299,86.67978979885888,86.63721069628886,86.7223689014289
KCoHCF,2,5429.787342898879,86.66948471877828,86.62688359403302,86.71208584352354
KCoHCF,2,5459.64685066714,86.65917962829133,86.61655573165255,86.7018035249301
KCoHCF,2,5489.670561957165,86.64887452745491,86.60622711040311,86.6915219445067
KCoHCF,2,5519.859379757612,86.63856941632562,86.5958977315769,86.68124110107435
KCoHCF,2,5550.2142120228455,86.62826429495975,86.58556759650224,86.67096099341725
KCoHCF,2,5580.735971700257,86.61795916341323,86.57523670654334,86.66068162028313
KCoHCF,2,5611.425576757718,86.60765402174175,86.56490506309993,86.65040298038357
KCoHCF,2,5642.283950211209,86.59734887000063,86.55457266760686,86.6401250723944
KCoHCF,2,5673.312020152549,86.58704370824495,86.54423952153394,86.62984789495596
KCoHCF,2,5704.5107197773195,86.57673853652946,86.53390562638533,86.61957144667359
KCoHCF,2,5735.880987412954,86.56643335490861,86.52357098369939,86.60929572611784
KCoHCF,2,5767.423766546923,86.55612816343654,86.51323559504817,86.59902073182491
KCoHCF,2,5799.140005855131,86.54582296216712,86.50289946203715,86.5887464622971
KCoHCF,2,5831.0306592304405,86.53551775115392,86.49256258630474,86.5784729160031
KCoHCF,2,5863.096685811383,86.5252125304502,86.482224969522,86.56820009137842
KCoHCF,2,5895.339050010969,86.51490730010896,86.47188661339216,86.55792798682576
KCoHCF,2,5927.7587215457215,86.50460206018286,86.46154751965027,86.54765660071546
KCoHCF,2,5960.356675464823,86.49429681072434,86.45120769006279,86.53738593138588
KCoHCF,2,5993.13389217947,86.4839915517855,86.44086712642715,86.52711597714384
KCoHCF,2,6026.091357492324,86.47368628341815,86.43052583057133,86.51684673626497
KCoHCF,2,6059.230062627173,86.46338100567387,86.42018380435351,86.50657820699422
KCoHCF,2,6092.551004258766,86.4530757186039,86.40984104966152,86.49631038754627
KCoHCF,2,6126.055184542753,86.44277042225926,86.39949756841257,86.48604327610595
KCoHCF,2,6159.7436111458455,86.43246511669062,86.38915336255262,86.47577687082862
KCoHCF,2,6193.617297276115,86.42215980194845,86.37880843405613,86.46551116984078
KCoHCF,2,6227.677261713492,86.41185447808287,86.36846278492544,86.4552461712403
KCoHCF,2,6261.924528840362,86.40154914514379,86.35811641719053,86.44498187309705
KCoHCF,2,6296.360128672408,86.3912438031808,86.34776933290833,86.43471827345327
KCoHCF,2,6330.985096889571,86.38093845224324,86.33742153416244,86.42445537032404
KCoHCF,2,6365.800474867227,86.37063309238017,86.32707302306264,86.41419316169771
KCoHCF,2,6400.807309707469,86.36032772364041,86.31672380174437,86.40393164553645
KCoHCF,2,6436.006654270617,86.35002234607248,86.30637387236831,86.39367081977664
KCoHCF,2,6471.399567206904,86.33971695972464,86.29602323711993,86.38341068232936
KCoHCF,2,6506.987112988278,86.32941156464491,86.28567189820897,86.37315123108085
KCoHCF,2,6542.770361940439,86.31910616088102,86.27531985786904,86.362892463893
KCoHCF,2,6578.750390275024,86.30880074848046,86.2649671183571,86.35263437860382
KCoHCF,2,6614.928280121994,86.29849532749044,86.25461368195299,86.3423769730279
KCoHCF,2,6651.305119562145,86.28818989795792,86.24425955095896,86.33212024495688
KCoHCF,2,6687.882002659855,86.27788445992962,86.23390472769924,86.32186419216
KCoHCF,2,6724.660029495982,86.26757901345199,86.22354921451948,86.3116088123845
KCoHCF,2,6761.640306200971,86.25727355857121,86.21319301378635,86.30135410335608
KCoHCF,2,6798.823944988085,86.24696809533324,86.20283612788701,86.29110006277948
KCoHCF,2,6836.212064186873,86.23666262378377,86.19247855922869,86.28084668833885
KCoHCF,2,6873.805788276828,86.22635714396824,86.18212031023813,86.27059397769835
KCoHCF,2,6911.606247921162,86.21605165593184,86.17176138336119,86.26034192850248
KCoHCF,2,6949.614580000846,86.20574615971952,86.16140178106231,86.25009053837674
KCoHCF,2,6987.83192764878,86.19544065537602,86.15104150582411,86.23983980492793
KCoHCF,2,7026.259440284208,86.18513514294573,86.14068056014675,86.2295897257447
KCoHCF,2,7064.898273647242,86.1748296224729,86.13031894654767,86.21934029839812
KCoHCF,2,7103.749589833654,86.16452409400151,86.119956667561,86.20909152044202
KCoHCF,2,7142.81455732981,86.15421855757529,86.10959372573706,86.19884338941353
KCoHCF,2,7182.094351047839,86.14391301323772,86.09923012364195,86.1885959028335
KCoHCF,2,7221.5901523609355,86.13360746103207,86.08886586385704,86.1783490582071
KCoHCF,2,7261.303149138907,86.12330190100135,86.07850094897856,86.16810285302415
KCoHCF,2,7301.2345357838985,86.11299633318836,86.06813538161707,86.15785728475966
KCoHCF,2,7341.385513266331,86.10269075763563,86.057769164397,86.14761235087425
KCoHCF,2,7381.757289160992,86.0923851743855,86.04740229995626,86.13736804881474
KCoHCF,2,7422.351077683362,86.08207958348004,86.03703479094568,86.1271243760144
KCoHCF,2,7463.1680997261665,86.07177398496111,86.02666664002861,86.11688132989362
KCoHCF,2,7504.209582896046,86.06146837887033,86.01629784988044,86.10663890786022
KCoHCF,2,7545.476761550508,86.05116276524912,86.00592842318822,86.09639710731001
KCoHCF,2,7586.970876835035,86.04085714413864,85.9955583626501,86.08615592562718
KCoHCF,2,7628.693176720444,86.03055151557984,85.98518767097495,86.07591536018474
KCoHCF,2,7670.644916040376,86.02024587961346,85.97481635088191,86.065675408345
KCoHCF,2,7712.82735652906,86.00994023627997,85.96444440509994,86.05543606746001
KCoHCF,2,7755.241766859278,85.99963458561969,85.95407183636738,86.045197334872
KCoHCF,2,7797.8894226804805,85.98932892767266,85.94369864743152,86.0349592079138
KCoHCF,2,7840.771606657185,85.9790232624787,85.93332484104816,86.02472168390925
KCoHCF,2,7883.88960850753,85.96871759007749,85.92295041998126,86.01448476017372
KCoHCF,2,7927.2447250421055,85.95841191050839,85.91257538700239,86.00424843401439
KCoHCF,2,7970.8382602029005,85.94810622381061,85.9021997448904,85.99401270273083
KCoHCF,2,8014.671525102555,85.93780053002314,85.89182349643094,85.98377756361533
KCoHCF,2,8058.745838063779,85.92749482918471,85.88144664441616,85.97354301395326
KCoHCF,2,8103.06252465903,85.9171891213339,85.8710691916442,85.96330905102361
KCoHCF,2,8147.622917750334,85.90688340650905,85.86069114091879,85.95307567209932
KCoHCF,2,8192.428357529407,85.89657768474828,85.85031249504891,85.94284287444765
KCoHCF,2,8237.480191557943,85.88627195608953,85.83993325684838,85.93261065533068
KCoHCF,2,8282.779774808178,85.8759662205705,85.82955342913546,85.92237901200555
KCoHCF,2,8328.32846970359,85.86566047822873,85.81917301473244,85.91214794172502
KCoHCF,2,8374.127646159908,85.85535472910149,85.80879201646528,85.90191744173771
KCoHCF,2,8420.178681626321,85.8450489732259,85.79841043716324,85.89168750928856
KCoHCF,2,8466.482961126876,85.83474321063886,85.78802827965858,85.88145814161915
KCoHCF,2,8513.041877302156,85.82443744137706,85.77764554678599,85.87122933596812
KCoHCF,2,8559.856830451145,85.81413166547699,85.76726224138245,85.86100108957153
KCoHCF,2,8606.929228573388,85.80382588297498,85.75687836628677,85.85077339966318
KCoHCF,2,8654.260487411282,85.79352009390709,85.74649392433923,85.84054626347495
KCoHCF,2,8701.852030492671,85.78321429830925,85.73610891838125,85.83031967823725
KCoHCF,2,8749.705289173708,85.77290849621713,85.72572335125504,85.82009364117921
KCoHCF,2,8797.821702681827,85.76260268766627,85.71533722580332,85.80986814952922
KCoHCF,2,8846.202718159084,85.75229687269197,85.70495054486888,85.79964320051506
KCoHCF,2,8894.849790705652,85.74199105132938,85.69456331129436,85.7894187913644
KCoHCF,2,8943.764383423622,85.7316852236134,85.68417552792184,85.77919491930496
KCoHCF,2,8992.94796746096,85.72137938957877,85.67378719759257,85.76897158156497
KCoHCF,2,9042.402022055776,85.71107354926006,85.6633983231467,85.75874877537343
KCoHCF,2,9092.12803458081,85.70076770269162,85.65300890742283,85.74852649796041
KCoHCF,2,9142.127500588193,85.69046184990762,85.64261895325785,85.73830474655739
KCoHCF,2,9192.401923854373,85.68015599094207,85.63222846348664,85.7280835183975
KCoHCF,2,9242.952816425382,85.66985012582873,85.62183744094162,85.71786281071584
KCoHCF,2,9293.781698662293,85.65954425460123,85.61144588845262,85.70764262074984
KCoHCF,2,9344.89009928698,85.64923837729302,85.60105380884661,85.69742294573942
KCoHCF,2,9396.279555428044,85.63893249393735,85.59066120494731,85.68720378292738
KCoHCF,2,9447.951612667068,85.62862660456724,85.58026807957492,85.67698512955957
KCoHCF,2,9499.907825085136,85.61832070921564,85.569874435546,85.66676698288528
KCoHCF,2,9552.149755309507,85.60801480791523,85.55948027567305,85.6565493401574
KCoHCF,2,9604.678974560657,85.5977089006985,85.54908560276434,85.64633219863268
KCoHCF,2,9657.497062699515,85.58740298759787,85.5386904196236,85.63611555557213
KCoHCF,2,9710.605608275018,85.57709706864547,85.52829472904988,85.62589940824107
KCoHCF,2,9764.006208571825,85.56679114387332,85.51789853383715,85.61568375390948
KCoHCF,2,9817.700469658392,85.55648521331321,85.50750183677418,85.60546858985224
KCoHCF,2,9871.6900064353,85.54617927699681,85.49710464064428,85.59525391334934
KCoHCF,2,9925.976442683768,85.5358733349556,85.48670694822508,85.58503972168612
KCoHCF,2,9980.561411114531,85.52556738722087,85.47630876228827,85.57482601215348
KCoHCF,2,10035.446553416932,85.51526143382377,85.46591008559942,85.56461278204812
KCoHCF,2,10090.633520308298,85.50495547479524,85.45551092091775,85.55440002867273
KCoHCF,2,10146.123971583567,85.4946495101661,85.44511127099595,85.54418774933625
KCoHCF,2,10201.919576165294,85.48434353996694,85.43471113857991,85.53397594135397
KCoHCF,2,10258.022012153706,85.47403756422824,85.4243105264086,85.52376460204788
KCoHCF,2,10314.432966877279,85.4637315829803,85.41390943721389,85.51355372874671
KCoHCF,2,10371.154136943444,85.45342559625321,85.40350787372017,85.50334331878625
KCoHCF,2,10428.187228289626,85.44311960407697,85.39310583864449,85.49313336950945
KCoHCF,2,10485.533956234547,85.43281360648135,85.38270333469606,85.48292387826663
KCoHCF,2,10543.196045529794,85.422507603496,85.37230036457629,85.47271484241571
KCoHCF,2,10601.175230411778,85.41220159515038,85.36189693097852,85.46250625932224
KCoHCF,2,10659.473254653769,85.40189558147378,85.35149303658785,85.45229812635971
KCoHCF,2,10718.091871618422,85.3915895624954,85.34108868408109,85.44209044090971
KCoHCF,2,10777.032844310486,85.38128353824419,85.33068387612643,85.43188320036195
KCoHCF,2,10836.297945429842,85.37097750874901,85.32027861538344,85.42167640211457
KCoHCF,2,10895.888957424799,85.36067147403853,85.30987290450284,85.41147004357421
KCoHCF,2,10955.80767254572,85.35036543414124,85.29946674612633,85.40126412215615
KCoHCF,2,11016.05589289889,85.34005938908552,85.28906014288653,85.39105863528452
KCoHCF,2,11076.635430500817,85.3297533388996,85.27865309740683,85.38085358039235
KCoHCF,2,11137.548107332586,85.3194472836115,85.2682456123012,85.37064895492179
KCoHCF,2,11198.795755394754,85.30914122324913,85.25783769017411,85.36044475632414
KCoHCF,2,11260.380216762416,85.29883515784023,85.24742933362037,85.35024098206009
KCoHCF,2,11322.30334364062,85.2885290874124,85.23702054522506,85.34003762959973
KCoHCF,2,11384.566998420063,85.2782230119931,85.22661132756342,85.3298346964228
KCoHCF,2,11447.173053733088,85.26791693160962,85.2162016832006,85.31963218001864
KCoHCF,2,11510.123392510091,85.25761084628908,85.20579161469175,85.30943007788642
KCoHCF,2,11573.419908036021,85.2473047560585,85.19538112458177,85.29922838753522
KCoHCF,2,11637.064504007407,85.23699866094472,85.1849702154053,85.28902710648414
KCoHCF,2,11701.059094589596,85.22669256097444,85.17455888968655,85.27882623226233
KCoHCF,2,11765.405604474317,85.21638645617423,85.16414714993925,85.26862576240921
KCoHCF,2,11830.105968937576,85.20608034657049,85.15373499866655,85.25842569447443
KCoHCF,2,11895.162133897851,85.19577423218949,85.14332243836094,85.24822602601805
KCoHCF,2,11960.576055974601,85.18546811305735,85.13290947150412,85.23802675461059
KCoHCF,2,12026.34970254721,85.17516198920005,85.122496100567,85.22782787783309
KCoHCF,2,12092.485051814003,85.16485586064343,85.11208232800959,85.21762939327726
KCoHCF,2,12158.984092851852,85.15454972741318,85.10166815628087,85.2074312985455
KCoHCF,2,12225.848825675963,85.14424358953488,85.09125358781878,85.19723359125098
KCoHCF,2,12293.081261300036,85.13393744703392,85.08083862505019,85.18703626901764
KCoHCF,2,12360.683421796719,85.1236312999356,85.07042327039075,85.17683932948044
KCoHCF,2,12428.65734035853,85.11332514826503,85.06000752624483,85.16664277028524
KCoHCF,2,12497.005061358845,85.10301899204723,85.04959139500556,85.15644658908889
KCoHCF,2,12565.728640413492,85.09271283130707,85.03917487905471,85.14625078355942
KCoHCF,2,12634.830144442556,85.08240666606928,85.0287579807626,85.13605535137594
KCoHCF,2,12704.31165173253,85.07210049635843,85.01834070248813,85.12586029022873
KCoHCF,2,12774.175251998833,85.06179432219902,85.0079230465787,85.11566559781934
KCoHCF,2,12844.423046448652,85.05148814361534,84.99750501537012,85.10547127186057
KCoHCF,2,12915.057147844116,85.0411819606316,84.98708661118664,85.09527731007657
KCoHCF,2,12986.079680565941,85.03087577327187,84.97666783634092,85.08508371020282
KCoHCF,2,13057.492780677168,85.02056958156007,84.96624869313389,85.07489046998624
KCoHCF,2,13129.298595987513,85.01026338551998,84.95582918385483,85.06469758718512
KCoHCF,2,13201.49928611793,84.99995718517528,84.9454093107813,85.05450505956925
KCoHCF,2,13274.097022565575,84.98965098054953,84.93498907617912,85.04431288491993
KCoHCF,2,13347.093988769106,84.97934477166612,84.92456848230228,85.03412106102996
KCoHCF,2,13420.492380174328,84.96903855854832,84.914147531393,85.02392958570364
KCoHCF,2,13494.294404300334,84.95873234121932,84.9037262256817,85.01373845675694
KCoHCF,2,13568.502280805731,84.94842611970212,84.89330456738693,85.0035476720173
KCoHCF,2,13643.118241555509,84.93811989401962,84.8828825587154,84.99335722932385
KCoHCF,2,13718.14453068814,84.92781366419463,84.87246020186195,84.9831671265273
KCoHCF,2,13793.58340468307,84.91750743024977,84.86203749900955,84.97297736149
KCoHCF,2,13869.437132428584,84.90720119220757,84.85161445232923,84.9627879320859
KCoHCF,2,13945.707995290048,84.89689495009046,84.84119106398019,84.95259883620072
KCoHCF,2,14022.398287178496,84.8865887039207,84.83076733610967,84.94241007173171
KCoHCF,2,14099.510314619723,84.87628245372046,84.82034327085306,84.93222163658787
KCoHCF,2,14177.046396823507,84.86597619951178,84.80991887033375,84.92203352868981
KCoHCF,2,14255.008865753449,84.85566994131659,84.79949413666333,84.91184574596986
KCoHCF,2,14333.400066197102,84.84536367915666,84.78906907194136,84.90165828637197
KCoHCF,2,14412.22235583648,84.8350574130537,84.77864367825562,84.89147114785179
KCoHCF,2,14491.478105318973,84.82475114302926,84.76821795768188,84.88128432837664
KCoHCF,2,14571.169698328613,84.81444486910479,84.7577919122841,84.87109782592547
KCoHCF,2,14651.299531657889,84.80413859130161,84.74736554411433,84.86091163848889
KCoHCF,2,14731.870015279645,84.79383230964093,84.7369388552127,84.85072576406917
KCoHCF,2,14812.883572419694,84.78352602414384,84.72651184760754,84.84054020068014
KCoHCF,2,14894.342639629658,84.77321973483134,84.71608452331532,84.83035494634737
KCoHCF,2,14976.249666860254,84.76291344172427,84.70565688434063,84.8201699991079
KCoHCF,2,15058.607117534977,84.7526071448434,84.69522893267632,84.80998535701048
KCoHCF,2,15141.417468624191,84.74230084420935,84.68480067030336,84.79980101811535
KCoHCF,2,15224.683210719593,84.73199453984265,84.67437209919099,84.7896169804943
KCoHCF,2,15308.406848109247,84.72168823176372,84.6639432212967,84.77943324223074
KCoHCF,2,15392.590898852712,84.71138191999285,84.6535140385662,84.76924980141949
KCoHCF,2,15477.2378948569,84.70107560455023,84.64308455293349,84.75906665616697
KCoHCF,2,15562.350381952201,84.69076928545593,84.63265476632091,84.74888380459095
KCoHCF,2,15647.930919969038,84.68046296272993,84.62222468063914,84.73870124482073
KCoHCF,2,15733.982082814839,84.67015663639211,84.61179429778717,84.72851897499704
KCoHCF,2,15820.506458551561,84.65985030646218,84.60136361965243,84.71833699327192
KCoHCF,2,15907.506649473356,84.6495439729598,84.59093264811074,84.70815529780887
KCoHCF,2,15994.985272184946,84.63923763590452,84.5805013850264,84.69797388678265
KCoHCF,2,16082.944957680296,84.62893129531577,84.57006983225216,84.68779275837937
KCoHCF,2,16171.38835142175,84.61862495121284,84.55963799162927,84.6776119107964
KCoHCF,2,16260.318113419584,84.60831860361498,84.5492058649876,84.66743134224235
KCoHCF,2,16349.736918312012,84.59801225254128,84.53877345414551,84.65725105093705
KCoHCF,2,16439.64745544563,84.58770589801075,84.52834076091001,84.6470710351115
KCoHCF,2,16530.052428956267,84.57739954004232,84.5179077870768,84.63689129300785
KCoHCF,2,16620.954557850448,84.56709317865476,84.5074745344302,84.62671182287932
KCoHCF,2,16712.356576086964,84.55678681386678,84.4970410047433,84.61653262299026
KCoHCF,2,16804.261232659243,84.54648044569697,84.48660719977794,84.60635369161601
KCoHCF,2,16896.67129167798,84.53617407416382,84.47617312128476,84.59617502704289
KCoHCF,2,16989.589532454283,84.52586769928574,84.46573877100326,84.58599662756822
KCoHCF,2,17083.01874958323,84.51556132108101,84.4553041506618,84.57581849150021
KCoHCF,2,17176.961753028037,84.50525493956782,84.44486926197769,84.56564061715795
KCoHCF,2,17271.421368204392,84.49494855476426,84.43443410665718,84.55546300287135
KCoHCF,2,17366.40043606554,84.48464216668833,84.42399868639554,84.54528564698113
KCoHCF,2,17461.901813187724,84.47433577535793,84.41356300287713,84.53510854783873
KCoHCF,2,17557.928371856062,84.46402938079083,84.40312705777534,84.52493170380633
KCoHCF,2,17654.483000150973,84.45372298300477,84.39269085275276,84.51475511325677
KCoHCF,2,17751.568602035004,84.44341658201732,84.38225438946115,84.50457877457349
KCoHCF,2,17849.18809744016,84.433110177846,84.3718176695415,84.49440268615051
KCoHCF,2,17947.344422355847,84.42280377050824,84.36138069462409,84.48422684639239
KCoHCF,2,18046.040528916972,84.41249736002132,84.35094346632849,84.47405125371415
KCoHCF,2,18145.279385492864,84.40219094640247,84.34050598626366,84.46387590654128
KCoHCF,2,18245.06397677653,84.39188452966884,84.33006825602804,84.45370080330964
KCoHCF,2,18345.397303874408,84.38157810983745,84.31963027720947,84.44352594246543
KCoHCF,2,18446.282384396625,84.37127168692523,84.30919205138532,84.43335132246513
KCoHCF,2,18547.722252547734,84.36096526094903,84.29875358012255,84.42317694177551
KCoHCF,2,18649.719959218106,84.35065883192561,84.28831486497772,84.4130027988735
KCoHCF,2,18752.278572075465,84.34035239987165,84.27787590749706,84.40282889224623
KCoHCF,2,18855.401175657313,84.3300459648037,84.26743670921653,84.39265522039088
KCoHCF,2,18959.09087146364,84.31973952673825,84.2569972716618,84.38248178181469
KCoHCF,2,19063.35077805022,84.30943308569168,84.24655759634844,84.37230857503492
KCoHCF,2,19168.184031122404,84.29912664168032,84.23611768478185,84.36213559857879
KCoHCF,2,19273.593783629432,84.28882019472036,84.22567753845732,84.3519628509834
KCoHCF,2,19379.583205859202,84.27851374482793,84.21523715886016,84.3417903307957
KCoHCF,2,19486.1554855338,84.26820729201907,84.20479654746568,84.33161803657246
KCoHCF,2,19593.313827905124,84.25790083630974,84.19435570573928,84.3214459668802
KCoHCF,2,19701.061455851446,84.24759437771577,84.18391463513642,84.31127412029512
KCoHCF,2,19809.4016099743,84.23728791625297,84.17347333710285,84.30110249540309
KCoHCF,2,19918.337548695952,84.226981451937,84.16303181307447,84.29093109079952
KCoHCF,2,20027.87254835735,84.21667498478348,84.1525900644775,84.28075990508947
KCoHCF,2,20138.009903316844,84.2063685148079,84.14214809272843,84.27058893688738
KCoHCF,2,20248.752926048997,84.19606204202574,84.13170589923428,84.26041818481721
KCoHCF,2,20360.104947244392,84.18575556645231,84.12126348539238,84.25024764751225
KCoHCF,2,20472.069315909757,84.17544908810291,84.11082085259062,84.2400773236152
KCoHCF,2,20584.649399468686,84.16514260699267,84.1003780022074,84.22990721177794
KCoHCF,2,20697.848583862935,84.15483612313673,84.08993493561178,84.21973731066169
KCoHCF,2,20811.670273654232,84.14452963655008,84.07949165416342,84.20956761893673
KCoHCF,2,20926.11789212669,84.13422314724767,84.06904815921274,84.19939813528259
KCoHCF,2,21041.19488138971,84.12391665524434,84.0586044521009,84.18922885838779
KCoHCF,2,21156.904702481697,84.11361016055488,84.04816053415986,84.1790597869499
KCoHCF,2,21273.250835473864,84.10330366319396,84.03771640671246,84.16889091967545
KCoHCF,2,21390.23677957511,84.09299716317618,84.02727207107249,84.15872225527987
KCoHCF,2,21507.866053237172,84.08269066051609,84.01682752854472,84.14855379248746
KCoHCF,2,21626.142194260494,84.07238415522814,84.0063827804249,84.13838553003137
KCoHCF,2,21745.068759900547,84.06207764732669,83.99593782799994,84.12821746665344
KCoHCF,2,21864.649326975017,84.05177113682603,83.9854926725478,84.11804960110426
KCoHCF,2,21984.887491971098,84.0414646237404,83.97504731533775,84.10788193214304
KCoHCF,2,22105.786871153854,84.0311581080839,83.96460175763019,84.09771445853761
KCoHCF,2,22227.351100674918,84.0208515898706,83.95415600067689,84.08754717906432
KCoHCF,2,22349.583836681875,84.0105450691145,83.94371004572098,84.07738009250802
KCoHCF,2,22472.4887554282,84.00023854582949,83.93326389399694,84.06721319766204
KCoHCF,2,22596.069553383837,83.9899320200294,83.92281754673076,84.05704649332804
KCoHCF,2,22720.32994734633,83.97962549172799,83.91237100513995,84.04687997831603
KCoHCF,2,22845.27367455279,83.96931896093893,83.90192427043354,84.03671365144433
KCoHCF,2,22970.90449279201,83.95901242767584,83.89147734381224,84.02654751153945
KCoHCF,2,23097.22618051769,83.94870589195224,83.88103022646841,84.01638155743608
KCoHCF,2,23224.242536962,83.93839935378158,83.87058291958608,84.00621578797707
KCoHCF,2,23351.957382249875,83.92809281317724,83.86013542434118,83.99605020201331
KCoHCF,2,23480.374557513893,83.91778627015255,83.84968774190136,83.98588479840373
KCoHCF,2,23609.497925009753,83.90747972472073,83.83923987342624,83.97571957601522
KCoHCF,2,23739.331368232633,83.89717317689494,83.8287918200673,83.96555453372258
KCoHCF,2,23869.878792033694,83.88686662668829,83.81834358296807,83.95538967040851
KCoHCF,2,24001.144122737725,83.87656007411378,83.8078951632641,83.94522498496346
KCoHCF,2,24133.13130826117,83.86625351918437,83.79744656208305,83.93506047628568
KCoHCF,2,24265.84431823087,83.85594696191293,83.7869977805447,83.92489614328117
KCoHCF,2,24399.287144103455,83.84564040231228,83.77654881976103,83.91473198486354
KCoHCF,2,24533.463799285393,83.83533384039515,83.7660996808363,83.904567999954
KCoHCF,2,24668.378319253636,83.82502727617421,83.75565036486705,83.89440418748137
KCoHCF,2,24804.034761677198,83.81472070966205,83.74520087294218,83.88424054638193
KCoHCF,2,24940.437206538896,83.80441414087122,83.73475120614297,83.87407707559946
KCoHCF,2,25077.589756258254,83.79410756981417,83.72430136554323,83.86391377408512
KCoHCF,2,25215.496535814833,83.78380099650329,83.71385135220915,83.85375064079743
KCoHCF,2,25354.1616928723,83.7734944209509,83.70340116719956,83.84358767470223
KCoHCF,2,25493.58939790312,83.76318784316928,83.69295081156594,83.83342487477262
KCoHCF,2,25633.78384431419,83.7528812631706,83.6825002863523,83.82326223998889
KCoHCF,2,25774.749248572654,83.74257468096698,83.67204959259546,83.8130997693385
KCoHCF,2,25916.489850332913,83.7322680965705,83.66159873132494,83.80293746181604
KCoHCF,2,26059.009912564103,83.72196150999314,83.65114770356311,83.79277531642316
KCoHCF,2,26202.31372167829,83.71165492124683,83.64069651032518,83.78261333216848
KCoHCF,2,26346.405587659392,83.70134833034344,83.63024515261924,83.77245150806763
KCoHCF,2,26491.28984419281,83.69104173729474,83.61979363144633,83.76228984314315
KCoHCF,2,26636.970848795765,83.68073514211248,83.60934194780054,83.75212833642442
KCoHCF,2,26783.452982948304,83.67042854480835,83.59889010266899,83.7419669869477
KCoHCF,2,26930.74065222528,83.6601219453939,83.58843809703187,83.73180579375592
KCoHCF,2,27078.83828642854,83.6498153438807,83.57798593186253,83.72164475589888
KCoHCF,2,27227.75033972038,83.63950874028026,83.56753360812756,83.71148387243296
KCoHCF,2,27377.481290757423,83.62920213460393,83.5570811267867,83.70132314242116
KCoHCF,2,27528.035642825354,83.61889552686311,83.54662848879309,83.69116256493314
KCoHCF,2,27679.41792397428,83.60858891706908,83.53617569509312,83.68100213904505
KCoHCF,2,27831.632687155154,83.59828230523307,83.5257227466266,83.67084186383954
KCoHCF,2,27984.684510356357,83.58797569136622,83.51526964432676,83.66068173840569
KCoHCF,2,28138.577996741627,83.57766907547968,83.50481638912032,83.65052176183903
KCoHCF,2,28293.317774788433,83.56736245758445,83.4943629819275,83.64036193324141
KCoHCF,2,28448.908498427187,83.55705583769155,83.4839094236621,83.630202251721
KCoHCF,2,28605.354847181206,83.5467492158119,83.47345571523157,83.62004271639223
KCoHCF,2,28762.66152630748,83.53644259195633,83.46300185753694,83.60988332637572
KCoHCF,2,28920.833266938076,83.5261359661357,83.45254785147303,83.59972408079837
KCoHCF,2,29079.87482622273,83.51582933836072,83.44209369792834,83.58956497879309
KCoHCF,2,29239.790987471522,83.50552270864209,83.43163939778523,83.57940601949895
KCoHCF,2,29400.586560298987,83.49521607699043,83.42118495191984,83.56924720206102
KCoHCF,2,29562.26638076871,83.48490944341631,83.41073036120223,83.5590885256304
KCoHCF,2,29724.835311538787,83.47460280793027,83.40027562649638,83.54892998936415
KCoHCF,2,29888.29824200805,83.46429617054275,83.38982074866024,83.53877159242526
KCoHCF,2,30052.660088463083,83.45398953126414,83.37936572854575,83.52861333398253
KCoHCF,2,30217.9257942263,83.44368289010478,83.36891056699895,83.51845521321061
KCoHCF,2,30384.100329804285,83.43337624707496,83.35845526485994,83.50829722928998
KCoHCF,2,30551.1886930375,83.42306960218492,83.34799982296302,83.49813938140683
KCoHCF,2,30719.195909250564,83.41276295544483,83.33754424213662,83.48798166875305
KCoHCF,2,30888.127031403368,83.40245630686479,83.32708852320341,83.47782409052617
KCoHCF,2,31057.987140243065,83.39214965645489,83.31663266698037,83.46766664592941
KCoHCF,2,31228.78134445688,83.38184300422512,83.30617667427872,83.45750933417152
KCoHCF,2,31400.514780825666,83.37153635018544,83.29572054590412,83.44735215446676
KCoHCF,2,31573.192614378702,83.36122969434572,83.28526428265653,83.43719510603492
KCoHCF,2,31746.820038548598,83.35092303671584,83.27480788533042,83.42703818810126
KCoHCF,2,31921.40227532779,83.34061637730558,83.26435135471472,83.41688139989644
KCoHCF,2,32096.944575425507,83.33030971612467,83.25389469159286,83.40672474065649
KCoHCF,2,32273.452218425697,83.3200030531828,83.24343789674282,83.39656820962279
KCoHCF,2,32450.93051294576,83.30969638848958,83.23298097093719,83.38641180604198
KCoHCF,2,32629.38479679646,83.29938972205463,83.22252391494322,83.37625552916603
KCoHCF,2,32808.820437142065,83.28908305388744,83.21206672952282,83.36609937825206
