material,threshold,replicate,method,life,band_lo,band_hi,cycle,actual,true_RUL,pred_RUL,pred_retention,RUL_lo_cal90,RUL_hi_cal90
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
Name: life, dtype: object","material  threshold  replicate
KCoHCF    90.0       3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    90.0       3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
Name: band_hi, dtype: object",1389.0,90.00310179181818,0.1745720632800385,0.0,89.80146523859587,,
KCoHCF,90.0,3,Weibull,"material  threshold  replicate
KCoHCF    90.0       3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
Name: life, dtype: object","material  threshold  replicate
KCoHCF    90.0       3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
                     3            1208.4
Name: band_lo, dtype: object","material  threshold  replicate
KCoHCF    90.0       3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
                     3            1389.2
Name: band_hi, dtype: object",1389.0,90.00310179181818,0.1745720632800385,0.0,89.97689872606492,,
Urea,86.0,1,Wiener,"material  threshold  replicate
Urea      86.0       1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
Name: life, dtype: object","material  threshold  replicate
Urea      86.0       1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
Name: band_lo, dtype: object","material  threshold  replicate
Urea      86.0       1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
Name: band_hi, dtype: object",8.0,99.30110234874999,193.97122669694028,139.90782568222937,99.26273647766372,,
Urea,86.0,1,Weibull,"material  threshold  replicate
Urea      86.0       1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
Name: life, dtype: object","material  threshold  replicate
Urea      86.0       1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
Name: band_lo, dtype: object","material  threshold  replicate
Urea      86.0       1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
Name: band_hi, dtype: object",8.0,99.30110234874999,193.97122669694028,160.08438364216647,99.2665232011334,,
Urea,86.0,1,Wiener,"material  threshold  replicate
Urea      86.0       1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
Name: life, dtype: object","material  threshold  replicate
Urea      86.0       1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
Name: band_lo, dtype: object","material  threshold  replicate
Urea      86.0       1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
Name: band_hi, dtype: object",16.0,98.22541279888888,185.97122669694028,110.40693590402228,98.31663987887262,,
Urea,86.0,1,Weibull,"material  threshold  replicate
Urea      86.0       1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
Name: life, dtype: object","material  threshold  replicate
Urea      86.0       1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
Name: band_lo, dtype: object","material  threshold  replicate
Urea      86.0       1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
Name: band_hi, dtype: object",16.0,98.22541279888888,185.97122669694028,103.063523731738,98.35819861114378,,
Urea,86.0,1,Wiener,"material  threshold  replicate
Urea      86.0       1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
Name: life, dtype: object","material  threshold  replicate
Urea      86.0       1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
Name: band_lo, dtype: object","material  threshold  replicate
Urea      86.0       1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
Name: band_hi, dtype: object",24.0,97.08791854333334,177.97122669694028,90.75792558459344,97.22074267155817,,
Urea,86.0,1,Weibull,"material  threshold  replicate
Urea      86.0       1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
Name: life, dtype: object","material  threshold  replicate
Urea      86.0       1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
Name: band_lo, dtype: object","material  threshold  replicate
Urea      86.0       1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
Name: band_hi, dtype: object",24.0,97.08791854333334,177.97122669694028,79.20593939942361,97.26589428639824,,
Urea,86.0,1,Wiener,"material  threshold  replicate
Urea      86.0       1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
Name: life, dtype: object","material  threshold  replicate
Urea      86.0       1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
Name: band_lo, dtype: object","material  threshold  replicate
Urea      86.0       1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
Name: band_hi, dtype: object",32.0,95.73567477777777,169.97122669694028,73.31722066431333,95.9611258982543,,
Urea,86.0,1,Weibull,"material  threshold  replicate
Urea      86.0       1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
Name: life, dtype: object","material  threshold  replicate
Urea      86.0       1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
Name: band_lo, dtype: object","material  threshold  replicate
Urea      86.0       1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
Name: band_hi, dtype: object",32.0,95.73567477777777,169.97122669694028,62.983860391554344,96.0156732930649,,
Urea,86.0,1,Wiener,"material  threshold  replicate
Urea      86.0       1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
Name: life, dtype: object","material  threshold  replicate
Urea      86.0       1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
Name: band_lo, dtype: object","material  threshold  replicate
Urea      86.0       1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
Name: band_hi, dtype: object",40.0,94.53466197222221,161.97122669694028,60.205485084113484,94.6552314106059,,
Urea,86.0,1,Weibull,"material  threshold  replicate
Urea      86.0       1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
Name: life, dtype: object","material  threshold  replicate
Urea      86.0       1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
Name: band_lo, dtype: object","material  threshold  replicate
Urea      86.0       1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
Name: band_hi, dtype: object",40.0,94.53466197222221,161.97122669694028,51.18458677545986,94.68133170120535,,
Urea,86.0,1,Wiener,"material  threshold  replicate
Urea      86.0       1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
Name: life, dtype: object","material  threshold  replicate
Urea      86.0       1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
Name: band_lo, dtype: object","material  threshold  replicate
Urea      86.0       1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
                     1            243.7
Name: band_hi, dtype: object",48.0,93.02116174222222,153.97122669694028,48.79741855498996,93.30842150037402,,
Urea,86.0,1,Weibull,"material  threshold  replicate
Urea      86.0       1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
                     1            202.0
Name: life, dtype: object","material  threshold  replicate
Urea      86.0       1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
                     1            175.7
